t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
7.83,FLIGHT,0.9189,1.5028,-0.177,0.2779,-0.1071,0.2527,-0.0136,-0.1942,-0.0722,0.0274,1.0244,0.0168,1.5313,0.000219,-0.003,0.0006
7.835,FLIGHT,0.9185,1.504,-0.1048,0.2538,-0.0451,0.2356,-0.0138,-0.1941,-0.0548,0.0243,1.0255,0.0115,1.5361,0.000206,-0.0021,0.0004
7.84,FLIGHT,0.9184,1.5052,-0.0432,0.2368,0.0075,0.2242,-0.014,-0.194,-0.0405,0.022,1.0265,0.0067,1.5403,0.000197,-0.0014,0.0003
7.845,FLIGHT,0.9186,1.5063,0.009,0.2253,0.052,0.2172,-0.0141,-0.1939,-0.0288,0.0202,1.0274,0.0023,1.544,0.000191,-0.0009,0.0002
7.85,FLIGHT,0.9189,1.5073,0.0531,0.2183,0.0894,0.2137,-0.0142,-0.1938,-0.0193,0.019,1.0284,-0.0015,1.5472,0.000188,-0.0004,0.0001
7.855,FLIGHT,0.9194,1.5084,0.0903,0.2146,0.1207,0.2126,-0.0142,-0.1938,-0.0116,0.0182,1.0293,-0.005,1.55,0.000187,-0.0001,0.0
7.86,FLIGHT,0.9201,1.5095,0.1213,0.2135,0.1467,0.2134,-0.0142,-0.1937,-0.0054,0.0176,1.0303,-0.0081,1.5524,0.000187,0.0002,0.0
7.865,FLIGHT,0.9209,1.5105,0.1472,0.2142,0.1682,0.2155,-0.0142,-0.1936,-0.0005,0.0173,1.0311,-0.0109,1.5545,0.000189,0.0004,0.0
7.87,FLIGHT,0.9218,1.5116,0.1685,0.2162,0.1858,0.2184,-0.0142,-0.1935,0.0033,0.0172,1.032,-0.0134,1.5564,0.000191,0.0005,0.0
7.875,FLIGHT,0.9227,1.5127,0.186,0.219,0.2001,0.2217,-0.0142,-0.1934,0.0063,0.0172,1.0329,-0.0157,1.558,0.000194,0.0006,0.0
7.88,FLIGHT,0.9238,1.5138,0.2001,0.2222,0.2115,0.2252,-0.0141,-0.1933,0.0086,0.0173,1.0337,-0.0177,1.5595,0.000197,0.0006,0.0
7.885,FLIGHT,0.9249,1.515,0.2114,0.2256,0.2204,0.2287,-0.0141,-0.1932,0.0103,0.0175,1.0345,-0.0195,1.5608,0.0002,0.0006,0.0
7.89,FLIGHT,0.926,1.5161,0.2203,0.229,0.2273,0.2319,-0.014,-0.1931,0.0115,0.0177,1.0352,-0.0212,1.562,0.000203,0.0006,0.0
7.895,FLIGHT,0.9271,1.5173,0.2271,0.2322,0.2323,0.2349,-0.0139,-0.1931,0.0124,0.0179,1.036,-0.0227,1.5631,0.000206,0.0006,0.0
7.9,FLIGHT,0.9283,1.5185,0.2321,0.235,0.2359,0.2374,-0.0139,-0.193,0.013,0.0181,1.0367,-0.0241,1.5641,0.000209,0.0006,0.0
7.905,FLIGHT,0.9295,1.5197,0.2356,0.2375,0.2381,0.2395,-0.0138,-0.1929,0.0133,0.0183,1.0374,-0.0254,1.565,0.000212,0.0006,0.0
7.91,FLIGHT,0.9307,1.5209,0.2378,0.2396,0.2392,0.2412,-0.0137,-0.1928,0.0134,0.0185,1.0381,-0.0265,1.5658,0.000215,0.0005,0.0
7.915,FLIGHT,0.9319,1.5221,0.2389,0.2411,0.2394,0.2423,-0.0137,-0.1927,0.0134,0.0186,1.0388,-0.0276,1.5666,0.000217,0.0005,0.0
7.92,FLIGHT,0.9331,1.5233,0.239,0.2422,0.2388,0.243,-0.0136,-0.1926,0.0132,0.0187,1.0394,-0.0286,1.5674,0.000219,0.0004,0.0
7.925,FLIGHT,0.9343,1.5245,0.2384,0.2428,0.2375,0.2431,-0.0135,-0.1925,0.013,0.0188,1.04,-0.0295,1.5681,0.000221,0.0004,0.0
7.93,FLIGHT,0.9354,1.5257,0.2371,0.2429,0.2357,0.2428,-0.0135,-0.1924,0.0127,0.0188,1.0406,-0.0304,1.5687,0.000223,0.0003,0.0
7.935,FLIGHT,0.9366,1.5269,0.2353,0.2426,0.2334,0.2421,-0.0134,-0.1923,0.0124,0.0189,1.0411,-0.0312,1.5694,0.000225,0.0003,0.0
7.94,FLIGHT,0.9378,1.5282,0.233,0.2418,0.2308,0.2409,-0.0133,-0.1922,0.012,0.0188,1.0417,-0.0319,1.57,0.000226,0.0002,0.0
7.945,FLIGHT,0.9389,1.5294,0.2304,0.2406,0.2278,0.2394,-0.0133,-0.1921,0.0117,0.0188,1.0422,-0.0326,1.5706,0.000227,0.0002,0.0
7.95,FLIGHT,0.9401,1.5305,0.2274,0.2391,0.2246,0.2375,-0.0132,-0.192,0.0113,0.0187,1.0427,-0.0332,1.5711,0.000228,0.0002,0.0
7.955,FLIGHT,0.9412,1.5317,0.2242,0.2371,0.2212,0.2353,-0.0132,-0.1919,0.0109,0.0186,1.0431,-0.0339,1.5717,0.000229,0.0001,0.0
7.96,FLIGHT,0.9423,1.5329,0.2208,0.2349,0.2176,0.2328,-0.0131,-0.1918,0.0105,0.0184,1.0436,-0.0344,1.5722,0.00023,0.0001,0.0
7.965,FLIGHT,0.9433,1.5341,0.2172,0.2324,0.214,0.23,-0.0131,-0.1918,0.0102,0.0183,1.044,-0.035,1.5727,0.00023,0.0001,0.0
7.97,FLIGHT,0.9444,1.5352,0.2135,0.2296,0.2102,0.227,-0.013,-0.1917,0.0098,0.0181,1.0443,-0.0355,1.5732,0.000231,0.0001,0.0
7.975,FLIGHT,0.9454,1.5363,0.2098,0.2266,0.2064,0.2238,-0.013,-0.1916,0.0095,0.0179,1.0447,-0.036,1.5737,0.000231,0.0,0.0
7.98,FLIGHT,0.9465,1.5374,0.2059,0.2234,0.2025,0.2204,-0.0129,-0.1915,0.0092,0.0176,1.045,-0.0364,1.5742,0.000231,0.0,0.0
7.985,FLIGHT,0.9475,1.5385,0.2021,0.22,0.1986,0.2169,-0.0129,-0.1914,0.0089,0.0174,1.0453,-0.0369,1.5747,0.000231,0.0,0.0
7.99,FLIGHT,0.9485,1.5396,0.1982,0.2164,0.1947,0.2132,-0.0128,-0.1913,0.0086,0.0171,1.0456,-0.0373,1.5751,0.000231,-0.0,0.0
7.995,FLIGHT,0.9494,1.5407,0.1943,0.2127,0.1908,0.2094,-0.0128,-0.1912,0.0084,0.0168,1.0459,-0.0377,1.5756,0.000231,-0.0,0.0
8.0,FLIGHT,0.9504,1.5417,0.1904,0.209,0.187,0.2055,-0.0128,-0.1911,0.0081,0.0166,1.0461,-0.0381,1.576,0.000231,-0.0,0.0
8.005,FLIGHT,0.9513,1.5427,0.1866,0.2051,0.1831,0.2016,-0.0127,-0.1911,0.0079,0.0163,1.0463,-0.0385,1.5764,0.000231,-0.0,0.0
8.01,FLIGHT,0.9522,1.5437,0.1828,0.2012,0.1794,0.1976,-0.0127,-0.191,0.0077,0.016,1.0465,-0.0389,1.5769,0.000231,-0.0,0.0
8.015,FLIGHT,0.9531,1.5447,0.179,0.1972,0.1756,0.1936,-0.0127,-0.1909,0.0075,0.0157,1.0467,-0.0392,1.5773,0.00023,-0.0001,0.0
8.02,FLIGHT,0.954,1.5456,0.1753,0.1932,0.172,0.1896,-0.0126,-0.1908,0.0073,0.0154,1.0468,-0.0396,1.5777,0.00023,-0.0001,0.0
8.025,FLIGHT,0.9548,1.5466,0.1716,0.1892,0.1683,0.1855,-0.0126,-0.1908,0.0071,0.015,1.0469,-0.0399,1.5781,0.00023,-0.0001,0.0
8.03,FLIGHT,0.9556,1.5475,0.168,0.1851,0.1648,0.1815,-0.0125,-0.1907,0.007,0.0147,1.047,-0.0402,1.5784,0.000229,-0.0001,0.0
8.035,FLIGHT,0.9565,1.5484,0.1644,0.1811,0.1613,0.1775,-0.0125,-0.1906,0.0068,0.0144,1.0471,-0.0405,1.5788,0.000229,-0.0001,0.0
8.04,FLIGHT,0.9572,1.5493,0.1609,0.1771,0.1578,0.1735,-0.0125,-0.1905,0.0067,0.0141,1.0471,-0.0408,1.5792,0.000229,-0.0001,0.0
8.045,FLIGHT,0.958,1.5501,0.1575,0.1731,0.1545,0.1695,-0.0124,-0.1905,0.0066,0.0138,1.0471,-0.0411,1.5795,0.000228,-0.0001,0.0
8.05,FLIGHT,0.9588,1.551,0.1541,0.1691,0.1512,0.1656,-0.0124,-0.1904,0.0065,0.0135,1.0471,-0.0414,1.5799,0.000228,-0.0001,0.0
8.055,FLIGHT,0.9595,1.5518,0.1508,0.1652,0.1479,0.1617,-0.0124,-0.1903,0.0064,0.0132,1.0471,-0.0416,1.5802,0.000228,-0.0001,0.0
8.06,FLIGHT,0.9603,1.5526,0.1476,0.1613,0.1448,0.1578,-0.0124,-0.1903,0.0063,0.0129,1.047,-0.0419,1.5806,0.000227,-0.0001,0.0
8.065,FLIGHT,0.961,1.5534,0.1445,0.1574,0.1417,0.154,-0.0123,-0.1902,0.0062,0.0126,1.0469,-0.0422,1.5809,0.000227,-0.0001,0.0
8.07,FLIGHT,0.9617,1.5541,0.1414,0.1537,0.1386,0.1503,-0.0123,-0.1902,0.0061,0.0122,1.0468,-0.0424,1.5812,0.000226,-0.0001,0.0
8.075,FLIGHT,0.9624,1.5549,0.1383,0.1499,0.1357,0.1466,-0.0123,-0.1901,0.006,0.012,1.0467,-0.0427,1.5815,0.000226,-0.0001,0.0
8.08,FLIGHT,0.963,1.5556,0.1354,0.1463,0.1328,0.143,-0.0122,-0.19,0.0059,0.0117,1.0466,-0.0429,1.5819,0.000226,-0.0001,0.0
8.085,FLIGHT,0.9637,1.5563,0.1325,0.1427,0.1299,0.1395,-0.0122,-0.19,0.0059,0.0114,1.0464,-0.0431,1.5822,0.000225,-0.0001,0.0
8.09,FLIGHT,0.9643,1.557,0.1297,0.1391,0.1272,0.136,-0.0122,-0.1899,0.0058,0.0111,1.0462,-0.0434,1.5825,0.000225,-0.0001,0.0
8.095,FLIGHT,0.965,1.5577,0.1269,0.1356,0.1245,0.1326,-0.0121,-0.1899,0.0058,0.0108,1.046,-0.0436,1.5827,0.000225,-0.0001,0.0
8.1,FLIGHT,0.9656,1.5583,0.1242,0.1322,0.1218,0.1292,-0.0121,-0.1898,0.0057,0.0105,1.0457,-0.0438,1.583,0.000224,-0.0001,0.0
8.105,FLIGHT,0.9662,1.559,0.1216,0.1289,0.1192,0.126,-0.0121,-0.1898,0.0056,0.0103,1.0455,-0.044,1.5833,0.000224,-0.0001,0.0
8.11,FLIGHT,0.9668,1.5596,0.119,0.1257,0.1167,0.1228,-0.0121,-0.1897,0.0056,0.01,1.0452,-0.0442,1.5836,0.000223,-0.0001,0.0
8.115,FLIGHT,0.9674,1.5602,0.1165,0.1225,0.1142,0.1196,-0.012,-0.1897,0.0055,0.0098,1.0449,-0.0444,1.5838,0.000223,-0.0001,0.0
8.12,FLIGHT,0.9679,1.5608,0.114,0.1193,0.1118,0.1166,-0.012,-0.1896,0.0055,0.0095,1.0446,-0.0446,1.5841,0.000223,-0.0001,0.0
8.125,FLIGHT,0.9685,1.5614,0.1116,0.1163,0.1095,0.1136,-0.012,-0.1896,0.0054,0.0093,1.0442,-0.0448,1.5843,0.000222,-0.0001,0.0
8.13,FLIGHT,0.969,1.5619,0.1093,0.1133,0.1072,0.1107,-0.012,-0.1895,0.0054,0.009,1.0439,-0.045,1.5846,0.000222,-0.0001,0.0
8.135,FLIGHT,0.9695,1.5625,0.107,0.1104,0.105,0.1079,-0.0119,-0.1895,0.0053,0.0088,1.0435,-0.0452,1.5848,0.000222,-0.0001,0.0
8.14,FLIGHT,0.9701,1.563,0.1047,0.1076,0.1028,0.1051,-0.0119,-0.1895,0.0053,0.0086,1.0431,-0.0454,1.5851,0.000222,-0.0001,0.0
8.145,FLIGHT,0.9706,1.5635,0.1026,0.1048,0.1006,0.1024,-0.0119,-0.1894,0.0053,0.0083,1.0427,-0.0455,1.5853,0.000221,-0.0001,0.0
8.15,FLIGHT,0.9711,1.564,0.1004,0.1021,0.0985,0.0997,-0.0118,-0.1894,0.0052,0.0081,1.0422,-0.0457,1.5855,0.000221,-0.0001,0.0
8.155,FLIGHT,0.9716,1.5645,0.0983,0.0995,0.0965,0.0972,-0.0118,-0.1893,0.0052,0.0079,1.0417,-0.0459,1.5858,0.000221,-0.0001,0.0
8.16,FLIGHT,0.972,1.565,0.0963,0.0969,0.0945,0.0947,-0.0118,-0.1893,0.0051,0.0077,1.0413,-0.0461,1.586,0.00022,-0.0001,0.0
8.165,FLIGHT,0.9725,1.5655,0.0943,0.0945,0.0926,0.0922,-0.0118,-0.1893,0.0051,0.0075,1.0408,-0.0462,1.5862,0.00022,-0.0001,0.0
8.17,FLIGHT,0.973,1.5659,0.0924,0.092,0.0907,0.0899,-0.0117,-0.1892,0.005,0.0073,1.0402,-0.0464,1.5864,0.00022,-0.0,0.0
8.175,FLIGHT,0.9734,1.5664,0.0905,0.0897,0.0888,0.0876,-0.0117,-0.1892,0.005,0.0071,1.0397,-0.0465,1.5866,0.00022,-0.0,0.0
8.18,FLIGHT,0.9739,1.5668,0.0886,0.0874,0.087,0.0853,-0.0117,-0.1892,0.005,0.0069,1.0391,-0.0467,1.5868,0.000219,-0.0,0.0
8.185,FLIGHT,0.9743,1.5672,0.0868,0.0851,0.0852,0.0831,-0.0117,-0.1891,0.0049,0.0067,1.0385,-0.0469,1.587,0.000219,-0.0,0.0
8.19,FLIGHT,0.9747,1.5676,0.085,0.0829,0.0835,0.081,-0.0116,-0.1891,0.0049,0.0066,1.0379,-0.047,1.5872,0.000219,-0.0,0.0
8.195,FLIGHT,0.9751,1.568,0.0833,0.0808,0.0818,0.0789,-0.0116,-0.1891,0.0048,0.0064,1.0373,-0.0472,1.5874,0.000219,-0.0,0.0
8.2,FLIGHT,0.9755,1.5684,0.0816,0.0788,0.0801,0.0769,-0.0116,-0.189,0.0048,0.0062,1.0367,-0.0473,1.5876,0.000219,-0.0,0.0
8.205,FLIGHT,0.9759,1.5688,0.0799,0.0768,0.0785,0.075,-0.0116,-0.189,0.0047,0.0061,1.036,-0.0474,1.5877,0.000218,-0.0,0.0
8.21,FLIGHT,0.9763,1.5692,0.0783,0.0748,0.0769,0.0731,-0.0116,-0.189,0.0047,0.0059,1.0354,-0.0476,1.5879,0.000218,-0.0,0.0
8.215,FLIGHT,0.9767,1.5695,0.0767,0.0729,0.0753,0.0712,-0.0115,-0.1889,0.0046,0.0058,1.0347,-0.0477,1.5881,0.000218,-0.0,0.0
8.22,FLIGHT,0.9771,1.5699,0.0752,0.0711,0.0738,0.0694,-0.0115,-0.1889,0.0046,0.0056,1.034,-0.0479,1.5883,0.000218,-0.0,0.0
8.225,FLIGHT,0.9774,1.5702,0.0737,0.0693,0.0723,0.0677,-0.0115,-0.1889,0.0045,0.0055,1.0332,-0.048,1.5884,0.000218,-0.0,0.0
8.23,FLIGHT,0.9778,1.5705,0.0722,0.0675,0.0709,0.066,-0.0115,-0.1889,0.0045,0.0053,1.0325,-0.0481,1.5886,0.000218,-0.0,0.0
8.235,FLIGHT,0.9781,1.5709,0.0707,0.0658,0.0694,0.0643,-0.0114,-0.1888,0.0045,0.0052,1.0317,-0.0483,1.5887,0.000217,-0.0,0.0
8.24,FLIGHT,0.9785,1.5712,0.0693,0.0642,0.068,0.0627,-0.0114,-0.1888,0.0044,0.0051,1.0309,-0.0484,1.5889,0.000217,-0.0,0.0
8.245,FLIGHT,0.9788,1.5715,0.0679,0.0626,0.0667,0.0612,-0.0114,-0.1888,0.0044,0.0049,1.0301,-0.0485,1.5891,0.000217,-0.0,0.0
8.25,FLIGHT,0.9791,1.5718,0.0665,0.061,0.0653,0.0597,-0.0114,-0.1888,0.0043,0.0048,1.0293,-0.0486,1.5892,0.000217,-0.0,0.0
8.255,FLIGHT,0.9795,1.5721,0.0652,0.0595,0.064,0.0582,-0.0114,-0.1887,0.0043,0.0047,1.0285,-0.0488,1.5894,0.000217,-0.0,0.0
8.26,FLIGHT,0.9798,1.5724,0.0639,0.0581,0.0627,0.0568,-0.0113,-0.1887,0.0042,0.0046,1.0277,-0.0489,1.5895,0.000217,-0.0,0.0
8.265,FLIGHT,0.9801,1.5727,0.0626,0.0566,0.0615,0.0554,-0.0113,-0.1887,0.0042,0.0044,1.0268,-0.049,1.5896,0.000217,-0.0,0.0
8.27,FLIGHT,0.9804,1.5729,0.0614,0.0553,0.0602,0.054,-0.0113,-0.1887,0.0041,0.0043,1.0259,-0.0491,1.5898,0.000216,-0.0,0.0
8.275,FLIGHT,0.9807,1.5732,0.0601,0.0539,0.059,0.0527,-0.0113,-0.1886,0.0041,0.0042,1.025,-0.0492,1.5899,0.000216,-0.0,0.0
8.28,FLIGHT,0.981,1.5735,0.0589,0.0526,0.0578,0.0515,-0.0112,-0.1886,0.004,0.0041,1.0241,-0.0494,1.5901,0.000216,-0.0,0.0
8.285,FLIGHT,0.9813,1.5737,0.0577,0.0513,0.0567,0.0502,-0.0112,-0.1886,0.0039,0.004,1.0232,-0.0495,1.5902,0.000216,-0.0,0.0
8.29,FLIGHT,0.9816,1.574,0.0566,0.0501,0.0555,0.049,-0.0112,-0.1886,0.0039,0.0039,1.0222,-0.0496,1.5903,0.000216,-0.0,0.0
8.295,FLIGHT,0.9818,1.5742,0.0554,0.0489,0.0544,0.0479,-0.0112,-0.1886,0.0038,0.0038,1.0213,-0.0497,1.5904,0.000216,-0.0,0.0
8.3,FLIGHT,0.9821,1.5744,0.0543,0.0478,0.0533,0.0467,-0.0112,-0.1886,0.0038,0.0037,1.0203,-0.0498,1.5906,0.000216,-0.0,0.0
8.305,FLIGHT,0.9824,1.5747,0.0532,0.0466,0.0522,0.0456,-0.0112,-0.1885,0.0037,0.0037,1.0193,-0.0499,1.5907,0.000216,-0.0,0.0
8.31,FLIGHT,0.9826,1.5749,0.0521,0.0455,0.0511,0.0446,-0.0111,-0.1885,0.0037,0.0036,1.0183,-0.05,1.5908,0.000216,-0.0,0.0
8.315,FLIGHT,0.9829,1.5751,0.051,0.0445,0.0501,0.0435,-0.0111,-0.1885,0.0036,0.0035,1.0173,-0.0501,1.5909,0.000216,-0.0,0.0
8.32,FLIGHT,0.9831,1.5753,0.05,0.0434,0.0491,0.0425,-0.0111,-0.1885,0.0035,0.0034,1.0163,-0.0502,1.5911,0.000216,-0.0,0.0
8.325,FLIGHT,0.9834,1.5755,0.049,0.0424,0.048,0.0416,-0.0111,-0.1885,0.0035,0.0033,1.0152,-0.0503,1.5912,0.000215,-0.0,0.0
8.33,FLIGHT,0.9836,1.5758,0.0479,0.0415,0.0471,0.0406,-0.0111,-0.1884,0.0034,0.0032,1.0142,-0.0505,1.5913,0.000215,-0.0,0.0
8.335,FLIGHT,0.9838,1.576,0.047,0.0405,0.0461,0.0397,-0.011,-0.1884,0.0034,0.0032,1.0131,-0.0506,1.5914,0.000215,-0.0,0.0
8.34,FLIGHT,0.9841,1.5761,0.046,0.0396,0.0451,0.0388,-0.011,-0.1884,0.0033,0.0031,1.012,-0.0507,1.5915,0.000215,-0.0,0.0
8.345,FLIGHT,0.9843,1.5763,0.045,0.0387,0.0442,0.0379,-0.011,-0.1884,0.0032,0.003,1.0109,-0.0508,1.5916,0.000215,-0.0,0.0
8.35,FLIGHT,0.9845,1.5765,0.0441,0.0379,0.0432,0.0371,-0.011,-0.1884,0.0032,0.003,1.0098,-0.0509,1.5917,0.000215,-0.0,0.0
8.355,FLIGHT,0.9847,1.5767,0.0431,0.037,0.0423,0.0363,-0.011,-0.1884,0.0031,0.0029,1.0086,-0.051,1.5918,0.000215,-0.0,0.0
8.36,FLIGHT,0.9849,1.5769,0.0422,0.0362,0.0414,0.0355,-0.011,-0.1884,0.0031,0.0028,1.0075,-0.0511,1.5919,0.000215,-0.0,0.0
8.365,FLIGHT,0.9851,1.5771,0.0413,0.0354,0.0405,0.0347,-0.011,-0.1883,0.003,0.0028,1.0063,-0.0512,1.592,0.000215,-0.0,0.0
8.37,FLIGHT,0.9853,1.5772,0.0404,0.0347,0.0396,0.034,-0.0109,-0.1883,0.0029,0.0027,1.0052,-0.0513,1.5921,0.000215,-0.0,0.0
8.375,FLIGHT,0.9855,1.5774,0.0395,0.0339,0.0388,0.0333,-0.0109,-0.1883,0.0029,0.0027,1.004,-0.0514,1.5922,0.000215,-0.0,0.0
8.38,FLIGHT,0.9857,1.5776,0.0387,0.0332,0.0379,0.0325,-0.0109,-0.1883,0.0028,0.0026,1.0028,-0.0514,1.5923,0.000215,-0.0,0.0
8.385,FLIGHT,0.9859,1.5777,0.0378,0.0325,0.0371,0.0319,-0.0109,-0.1883,0.0027,0.0025,1.0016,-0.0515,1.5924,0.000215,-0.0,0.0
8.39,FLIGHT,0.9861,1.5779,0.037,0.0318,0.0362,0.0312,-0.0109,-0.1883,0.0027,0.0025,1.0004,-0.0516,1.5925,0.000215,-0.0,0.0
8.395,STANCE,0.9867,1.5784,0.109,0.094,0.4336,0.2154,-0.0108,-0.1882,0.0078,0.0074,0.9993,0.1143,-0.2808,-0.000174,-0.3224,0.0647
8.4,STANCE,0.9911,1.5778,0.6778,-0.1031,1.131,-0.7507,-0.0099,-0.1883,0.1417,-0.016,0.9982,-0.2523,-0.8078,-0.002467,-0.4658,0.0956
8.405,STANCE,0.994,1.5754,0.5324,-0.2806,0.0647,0.11,-0.0091,-0.1886,0.1386,-0.03,0.9978,-0.467,-1.3254,-0.003803,-0.1042,0.0247
8.41,STANCE,0.994,1.5765,0.1788,0.0577,0.0764,0.1319,-0.0092,-0.1885,0.0259,0.0035,0.998,-0.6206,-1.9966,-0.003995,0.007,0.004
8.415,STANCE,0.9954,1.5756,0.2755,-0.1468,0.512,-0.5474,-0.0088,-0.1886,0.072,-0.0156,0.9983,-0.9572,-2.297,-0.003839,0.0502,0.0038
8.42,STANCE,0.9981,1.5686,0.4553,-1.0869,0.7025,-1.7045,-0.0074,-0.1892,0.2353,-0.099,0.9983,-1.317,-2.0676,-0.003299,0.1212,0.0033
8.425,STANCE,1.0019,1.5587,0.6755,-1.7254,0.9688,-2.1381,-0.0053,-0.1901,0.3672,-0.1522,0.9984,-1.631,-1.7318,-0.002608,0.1007,0.0026
8.43,STANCE,1.0082,1.547,1.0857,-2.1671,1.371,-2.6189,-0.0024,-0.1911,0.5107,-0.1839,0.9986,-1.93,-1.2668,-0.002443,0.0083,0.0024
8.435,STANCE,1.0146,1.5324,1.2175,-2.6686,1.184,-3.058,0.0008,-0.1923,0.6121,-0.2144,0.9987,-1.9799,-0.6226,-0.002302,0.0408,0.0023
8.44,STANCE,1.02,1.5174,1.1118,-2.8968,0.9663,-2.9248,0.004,-0.1935,0.6301,-0.2209,0.9989,-1.7627,-0.021,-0.002085,0.0489,0.0021
8.445,STANCE,1.0239,1.5032,0.8607,-2.8556,0.614,-2.7194,0.0068,-0.1946,0.5805,-0.2088,0.9992,-1.331,0.4654,-0.00175,0.0782,0.0017
8.45,STANCE,1.026,1.4899,0.5433,-2.7099,0.2674,-2.5608,0.0092,-0.1955,0.5013,-0.1927,0.9996,-0.7856,0.8468,-0.001249,0.1135,0.0012
8.455,STANCE,1.0269,1.4776,0.2906,-2.5281,0.1344,-2.3437,0.0111,-0.1964,0.428,-0.1763,1.0,-0.2923,1.1016,-0.000658,0.1181,0.0007
8.46,STANCE,1.0272,1.466,0.1409,-2.3895,0.0779,-2.2619,0.0129,-0.1972,0.3804,-0.1636,1.0005,-0.0141,1.2136,-1.9e-05,0.1235,0.0
8.465,FLIGHT,1.0273,1.4553,0.0361,-2.1873,-0.2588,-1.7122,0.0145,-0.198,0.3316,-0.1475,1.0011,-1.2299,2.5284,0.000478,0.0773,0.0
8.47,FLIGHT,1.024,1.4497,-0.4841,-1.3921,-1.0486,-0.547,0.0147,-0.1984,0.1106,-0.1008,1.002,-1.0727,2.3904,0.000777,0.044,0.0
8.475,FLIGHT,1.0172,1.4493,-1.1085,-0.4587,-1.6318,0.3279,0.0134,-0.1985,-0.1521,-0.0462,1.0031,-0.818,2.1772,0.000934,0.0203,0.0
8.48,FLIGHT,1.0081,1.4525,-1.6104,0.3113,-1.9778,0.8939,0.0111,-0.1984,-0.3653,0.0039,1.0045,-0.5665,1.9698,0.000993,0.0044,0.0
8.485,FLIGHT,0.9977,1.4578,-1.9235,0.8375,-2.119,1.2006,0.0083,-0.1981,-0.5034,0.0447,1.0059,-0.3583,1.8,0.000987,-0.006,0.0012
8.49,FLIGHT,0.9871,1.4642,-2.0574,1.1362,-2.1076,1.3158,0.0053,-0.1977,-0.5713,0.0742,1.0074,-0.2024,1.6743,0.00094,-0.0123,0.0025
8.495,FLIGHT,0.9768,1.4707,-2.0506,1.2576,-1.9945,1.3035,0.0023,-0.1973,-0.585,0.0925,1.0088,-0.0938,1.5885,0.000868,-0.0157,0.0031
8.5,FLIGHT,0.9673,1.4771,-1.9464,1.2563,-1.8213,1.2149,-0.0005,-0.1968,-0.5617,0.1009,1.0103,-0.0231,1.5342,0.000785,-0.0172,0.0034
8.505,FLIGHT,0.9587,1.4828,-1.7827,1.1792,-1.619,1.0876,-0.003,-0.1963,-0.5164,0.1016,1.0117,0.0198,1.5032,0.000699,-0.0172,0.0034
8.51,FLIGHT,0.9511,1.4879,-1.5889,1.0618,-1.4085,0.9468,-0.0052,-0.1958,-0.4599,0.0968,1.0131,0.0433,1.4882,0.000615,-0.0163,0.0033
8.515,FLIGHT,0.9446,1.4923,-1.3855,0.929,-1.2034,0.8084,-0.0071,-0.1954,-0.4,0.0887,1.0144,0.0539,1.4835,0.000537,-0.0149,0.003
8.52,FLIGHT,0.939,1.496,-1.1858,0.7966,-1.0114,0.6815,-0.0087,-0.1951,-0.3415,0.079,1.0156,0.0564,1.4853,0.000467,-0.0132,0.0026
8.525,FLIGHT,0.9344,1.4991,-0.998,0.6741,-0.8366,0.5704,-0.01,-0.1948,-0.2872,0.0688,1.0169,0.0539,1.4907,0.000405,-0.0113,0.0023
8.53,FLIGHT,0.9307,1.5018,-0.8262,0.5661,-0.6803,0.4765,-0.0111,-0.1945,-0.2383,0.0591,1.018,0.0487,1.4978,0.000353,-0.0095,0.0019
8.535,FLIGHT,0.9276,1.5039,-0.6723,0.4743,-0.5426,0.3994,-0.012,-0.1943,-0.1954,0.0502,1.0192,0.0422,1.5054,0.00031,-0.0078,0.0016
8.54,FLIGHT,0.9252,1.5058,-0.5364,0.3986,-0.4224,0.3377,-0.0127,-0.1941,-0.1584,0.0425,1.0203,0.0352,1.513,0.000275,-0.0063,0.0013
8.545,FLIGHT,0.9234,1.5073,-0.4175,0.3378,-0.3184,0.2895,-0.0133,-0.1939,-0.1269,0.0359,1.0214,0.0283,1.5201,0.000247,-0.0049,0.001
8.55,FLIGHT,0.922,1.5087,-0.3145,0.2902,-0.2288,0.2529,-0.0138,-0.1938,-0.1003,0.0305,1.0224,0.0218,1.5266,0.000225,-0.0038,0.0008
8.555,FLIGHT,0.921,1.5099,-0.2257,0.2539,-0.1521,0.2258,-0.0141,-0.1936,-0.0781,0.0262,1.0234,0.0158,1.5323,0.000209,-0.0028,0.0006
8.56,FLIGHT,0.9204,1.511,-0.1496,0.227,-0.0866,0.2066,-0.0144,-0.1935,-0.0597,0.0227,1.0244,0.0103,1.5374,0.000197,-0.002,0.0004
8.565,FLIGHT,0.9202,1.512,-0.0846,0.2078,-0.031,0.1936,-0.0146,-0.1934,-0.0445,0.0201,1.0254,0.0054,1.5418,0.000189,-0.0013,0.0003
8.57,FLIGHT,0.9201,1.5129,-0.0294,0.1949,0.016,0.1856,-0.0147,-0.1934,-0.032,0.0182,1.0263,0.0009,1.5456,0.000184,-0.0007,0.0001
