t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
0.005,FLIGHT,1.0461,0.9008,-0.1987,0.1553,-0.7419,0.6617,0.1067,-0.2094,-0.0667,-0.0249,1.0752,-3.0142,3.4004,3e-05,0.0109,0.0
0.01,FLIGHT,1.0394,0.9071,-1.0291,0.9605,-1.8882,1.8083,0.1043,-0.2102,-0.3716,-0.128,1.0754,-2.6586,3.166,9.7e-05,0.0152,0.0
0.015,FLIGHT,1.0276,0.9186,-1.9865,1.916,-2.809,2.7462,0.0999,-0.2117,-0.731,-0.2325,1.0759,-2.1721,2.8407,0.000176,0.0158,0.0
0.02,FLIGHT,1.0118,0.9341,-2.8184,2.7678,-3.4759,3.453,0.094,-0.2134,-1.0514,-0.3,1.0766,-1.6815,2.5102,0.000251,0.014,0.0
0.025,FLIGHT,0.9932,0.9527,-3.444,3.435,-3.9066,3.9441,0.087,-0.2153,-1.301,-0.3224,1.0773,-1.2365,2.2084,0.000314,0.011,0.0
0.03,FLIGHT,0.9731,0.9733,-3.8559,3.9079,-4.1346,4.2486,0.0793,-0.217,-1.4739,-0.3057,1.0781,-0.8526,1.9465,0.00036,0.0074,0.0
0.035,FLIGHT,0.9522,0.9949,-4.0762,4.2043,-4.1966,4.3985,0.0712,-0.2185,-1.5755,-0.2611,1.079,-0.5308,1.726,0.000388,0.004,0.0
0.04,FLIGHT,0.9313,1.017,-4.1359,4.3511,-4.1271,4.424,0.0631,-0.2197,-1.6154,-0.2001,1.0799,-0.2666,1.5447,0.000401,0.0011,0.0
0.045,FLIGHT,0.9111,1.039,-4.067,4.3764,-3.9566,4.3525,0.0551,-0.2205,-1.6045,-0.1329,1.0807,-0.0535,1.3989,0.0004,-0.0013,0.0003
0.05,FLIGHT,0.8919,1.0604,-3.8986,4.3062,-3.7111,4.2078,0.0474,-0.221,-1.5536,-0.0669,1.0815,0.1149,1.2848,0.000389,-0.003,0.0006
0.055,FLIGHT,0.8741,1.081,-3.6563,4.1639,-3.4129,4.0102,0.0401,-0.2211,-1.4729,-0.0073,1.0822,0.2449,1.1983,0.00037,-0.0042,0.0008
0.06,FLIGHT,0.8578,1.1005,-3.3618,3.9693,-3.0803,3.777,0.0334,-0.221,-1.3712,0.0431,1.0828,0.342,1.1358,0.000347,-0.0049,0.001
0.065,FLIGHT,0.8433,1.1187,-3.0332,3.7396,-2.7283,3.5224,0.0274,-0.2207,-1.2561,0.0828,1.0834,0.4114,1.0938,0.000322,-0.0053,0.0011
0.07,FLIGHT,0.8305,1.1357,-2.6855,3.4887,-2.3692,3.2582,0.0219,-0.2202,-1.1339,0.1121,1.0838,0.4576,1.0688,0.000295,-0.0052,0.001
0.075,FLIGHT,0.8196,1.1513,-2.3307,3.2283,-2.0127,2.9936,0.0171,-0.2197,-1.0095,0.1316,1.0841,0.4846,1.0579,0.000269,-0.005,0.001
0.08,FLIGHT,0.8104,1.1656,-1.9783,2.9674,-1.6663,2.7358,0.0129,-0.219,-0.8868,0.1428,1.0843,0.496,1.0583,0.000246,-0.0045,0.0009
0.085,FLIGHT,0.8029,1.1787,-1.636,2.7132,-1.3356,2.4902,0.0092,-0.2183,-0.7686,0.1472,1.0845,0.4949,1.0676,0.000224,-0.004,0.0008
0.09,FLIGHT,0.797,1.1906,-1.3091,2.471,-1.0247,2.2607,0.0062,-0.2176,-0.6569,0.1464,1.0845,0.484,1.0837,0.000206,-0.0033,0.0007
0.095,FLIGHT,0.7926,1.2013,-1.0019,2.2446,-0.7364,2.0497,0.0036,-0.217,-0.5532,0.1418,1.0844,0.4657,1.1048,0.000191,-0.0026,0.0005
0.1,FLIGHT,0.7896,1.2111,-0.717,2.0365,-0.4724,1.8589,0.0015,-0.2163,-0.458,0.1348,1.0843,0.4419,1.1292,0.00018,-0.0019,0.0004
0.105,FLIGHT,0.7878,1.22,-0.4561,1.8482,-0.2334,1.6887,-0.0002,-0.2157,-0.372,0.1263,1.084,0.4143,1.1558,0.000172,-0.0012,0.0002
0.11,FLIGHT,0.7872,1.228,-0.2199,1.6803,-0.0195,1.5391,-0.0015,-0.2152,-0.2951,0.1172,1.0837,0.3843,1.1834,0.000167,-0.0006,0.0001
0.115,FLIGHT,0.7876,1.2354,-0.0086,1.5327,0.1697,1.4095,-0.0025,-0.2147,-0.2271,0.1082,1.0834,0.353,1.2113,0.000166,-0.0,0.0
0.12,FLIGHT,0.7889,1.2421,0.1785,1.4048,0.3353,1.2988,-0.0033,-0.2142,-0.1677,0.0997,1.0829,0.3214,1.2388,0.000167,0.0005,0.0
0.125,FLIGHT,0.7909,1.2484,0.342,1.2957,0.4784,1.206,-0.0037,-0.2138,-0.1164,0.092,1.0825,0.2901,1.2654,0.000171,0.0009,0.0
0.13,FLIGHT,0.7936,1.2542,0.4834,1.204,0.6004,1.1294,-0.004,-0.2133,-0.0727,0.0853,1.082,0.2597,1.2909,0.000176,0.0013,0.0
0.135,FLIGHT,0.7969,1.2597,0.6039,1.1285,0.7031,1.0675,-0.0041,-0.213,-0.036,0.0796,1.0814,0.2307,1.3148,0.000183,0.0016,0.0
0.14,FLIGHT,0.8006,1.2649,0.7053,1.0674,0.7879,1.0188,-0.0041,-0.2126,-0.0056,0.075,1.0808,0.2034,1.3371,0.000192,0.0018,0.0
0.145,FLIGHT,0.8048,1.2699,0.7891,1.0194,0.8568,0.9817,-0.0039,-0.2123,0.019,0.0714,1.0803,0.1779,1.3577,0.000201,0.0019,0.0
0.15,FLIGHT,0.8092,1.2748,0.857,0.9828,0.9112,0.9546,-0.0037,-0.2119,0.0385,0.0687,1.0796,0.1544,1.3765,0.000211,0.002,0.0
0.155,FLIGHT,0.8138,1.2795,0.9107,0.9561,0.9529,0.9361,-0.0034,-0.2116,0.0534,0.0669,1.079,0.133,1.3936,0.000221,0.002,0.0
0.16,FLIGHT,0.8187,1.2841,0.9518,0.9378,0.9834,0.9248,-0.0031,-0.2113,0.0645,0.0657,1.0784,0.1136,1.409,0.000231,0.002,0.0
0.165,FLIGHT,0.8237,1.2887,0.9818,0.9266,1.0042,0.9193,-0.0027,-0.2109,0.0721,0.0651,1.0777,0.0963,1.4228,0.000241,0.002,0.0
0.17,FLIGHT,0.8287,1.2933,1.0023,0.9212,1.0167,0.9186,-0.0023,-0.2106,0.0768,0.065,1.0771,0.081,1.4351,0.000251,0.0019,0.0
0.175,FLIGHT,0.8338,1.2979,1.0145,0.9204,1.0221,0.9215,-0.0019,-0.2103,0.0792,0.0653,1.0764,0.0675,1.4459,0.00026,0.0018,0.0
0.18,FLIGHT,0.8389,1.3026,1.0197,0.9233,1.0216,0.9272,-0.0015,-0.21,0.0795,0.0658,1.0758,0.0557,1.4554,0.000269,0.0016,0.0
0.185,FLIGHT,0.844,1.3072,1.0191,0.9289,1.0163,0.9348,-0.0011,-0.2096,0.0782,0.0665,1.0751,0.0456,1.4637,0.000276,0.0015,0.0
0.19,FLIGHT,0.8491,1.3119,1.0137,0.9363,1.007,0.9435,-0.0007,-0.2093,0.0756,0.0674,1.0745,0.0369,1.471,0.000284,0.0013,0.0
0.195,FLIGHT,0.8541,1.3166,1.0044,0.9449,0.9945,0.9529,-0.0004,-0.2089,0.072,0.0684,1.0738,0.0296,1.4772,0.00029,0.0012,0.0
0.2,FLIGHT,0.859,1.3214,0.992,0.954,0.9797,0.9622,-0.0,-0.2086,0.0677,0.0693,1.0732,0.0235,1.4827,0.000295,0.001,0.0
0.205,FLIGHT,0.8639,1.3263,0.9772,0.9631,0.9631,0.9712,0.0003,-0.2082,0.063,0.0703,1.0725,0.0184,1.4873,0.0003,0.0009,0.0
0.21,FLIGHT,0.8686,1.3311,0.9606,0.9718,0.9452,0.9794,0.0006,-0.2079,0.0579,0.0712,1.0719,0.0142,1.4914,0.000304,0.0007,0.0
0.215,FLIGHT,0.8733,1.3361,0.9428,0.9798,0.9264,0.9866,0.0008,-0.2075,0.0527,0.0721,1.0712,0.0109,1.4948,0.000307,0.0006,0.0
0.22,FLIGHT,0.8779,1.341,0.9242,0.9868,0.9072,0.9925,0.001,-0.2072,0.0475,0.0728,1.0706,0.0082,1.4979,0.00031,0.0005,0.0
0.225,FLIGHT,0.8824,1.346,0.9051,0.9925,0.8879,0.997,0.0012,-0.2068,0.0425,0.0735,1.0699,0.0061,1.5005,0.000312,0.0003,0.0
0.23,FLIGHT,0.8868,1.351,0.8858,0.9969,0.8686,1.0001,0.0014,-0.2064,0.0376,0.074,1.0693,0.0045,1.5028,0.000313,0.0002,0.0
0.235,FLIGHT,0.8911,1.356,0.8666,0.9997,0.8495,1.0016,0.0016,-0.2061,0.0329,0.0744,1.0686,0.0032,1.5048,0.000314,0.0001,0.0
0.24,FLIGHT,0.8953,1.361,0.8477,1.0011,0.8309,1.0016,0.0017,-0.2057,0.0285,0.0747,1.068,0.0023,1.5067,0.000315,0.0001,0.0
0.245,FLIGHT,0.8994,1.366,0.8291,1.0008,0.8127,0.9999,0.0018,-0.2053,0.0245,0.0749,1.0673,0.0016,1.5083,0.000315,-0.0,0.0
0.25,FLIGHT,0.9034,1.371,0.811,0.9991,0.7951,0.9968,0.0019,-0.2049,0.0208,0.075,1.0667,0.001,1.5099,0.000314,-0.0001,0.0
0.255,FLIGHT,0.9073,1.376,0.7935,0.9958,0.778,0.9922,0.002,-0.2046,0.0175,0.0749,1.066,0.0006,1.5114,0.000314,-0.0001,0.0
0.26,FLIGHT,0.9112,1.3809,0.7765,0.991,0.7616,0.9861,0.0021,-0.2042,0.0145,0.0747,1.0653,0.0002,1.5128,0.000313,-0.0002,0.0
0.265,FLIGHT,0.915,1.3858,0.7602,0.9849,0.7458,0.9788,0.0021,-0.2038,0.0119,0.0745,1.0646,-0.0001,1.5142,0.000312,-0.0002,0.0
0.27,FLIGHT,0.9187,1.3907,0.7444,0.9775,0.7305,0.9703,0.0022,-0.2035,0.0095,0.0741,1.0639,-0.0003,1.5156,0.000311,-0.0003,0.0001
0.275,FLIGHT,0.9223,1.3955,0.7292,0.9688,0.7158,0.9606,0.0022,-0.2031,0.0075,0.0736,1.0632,-0.0006,1.517,0.00031,-0.0003,0.0001
0.28,FLIGHT,0.9258,1.4003,0.7145,0.9591,0.7016,0.9499,0.0022,-0.2027,0.0058,0.073,1.0625,-0.001,1.5184,0.000308,-0.0003,0.0001
0.285,FLIGHT,0.9293,1.405,0.7004,0.9483,0.6879,0.9383,0.0023,-0.2024,0.0043,0.0724,1.0618,-0.0014,1.5198,0.000307,-0.0003,0.0001
0.29,FLIGHT,0.9327,1.4097,0.6867,0.9366,0.6746,0.9258,0.0023,-0.202,0.0031,0.0717,1.0611,-0.0018,1.5213,0.000305,-0.0003,0.0001
0.295,FLIGHT,0.936,1.4143,0.6734,0.9242,0.6617,0.9126,0.0023,-0.2017,0.002,0.0709,1.0604,-0.0023,1.5228,0.000303,-0.0003,0.0001
0.3,FLIGHT,0.9393,1.4188,0.6605,0.911,0.6491,0.8988,0.0023,-0.2013,0.0012,0.07,1.0596,-0.0028,1.5243,0.000302,-0.0004,0.0001
0.305,FLIGHT,0.9425,1.4233,0.648,0.8971,0.6369,0.8845,0.0023,-0.201,0.0005,0.0691,1.0589,-0.0035,1.5258,0.0003,-0.0004,0.0001
0.31,FLIGHT,0.9457,1.4276,0.6357,0.8828,0.6248,0.8697,0.0023,-0.2006,0.0,0.0682,1.0581,-0.0042,1.5274,0.000298,-0.0004,0.0001
0.315,FLIGHT,0.9488,1.432,0.6237,0.868,0.613,0.8546,0.0023,-0.2003,-0.0004,0.0672,1.0573,-0.0049,1.529,0.000296,-0.0004,0.0001
0.32,FLIGHT,0.9518,1.4362,0.6119,0.8528,0.6014,0.8391,0.0023,-0.2,-0.0007,0.0661,1.0565,-0.0057,1.5306,0.000294,-0.0004,0.0001
0.325,FLIGHT,0.9548,1.4404,0.6003,0.8374,0.5899,0.8234,0.0023,-0.1996,-0.0009,0.0651,1.0557,-0.0066,1.5322,0.000292,-0.0004,0.0001
0.33,FLIGHT,0.9577,1.4444,0.5888,0.8217,0.5786,0.8075,0.0023,-0.1993,-0.001,0.064,1.0549,-0.0075,1.5338,0.00029,-0.0004,0.0001
0.335,FLIGHT,0.9606,1.4484,0.5775,0.8058,0.5673,0.7915,0.0023,-0.199,-0.0011,0.0629,1.0541,-0.0084,1.5355,0.000289,-0.0004,0.0001
0.34,FLIGHT,0.9634,1.4523,0.5662,0.7898,0.5562,0.7755,0.0023,-0.1987,-0.0012,0.0618,1.0532,-0.0094,1.5371,0.000287,-0.0004,0.0001
0.345,FLIGHT,0.9661,1.4562,0.555,0.7738,0.5451,0.7594,0.0023,-0.1984,-0.0012,0.0606,1.0523,-0.0104,1.5388,0.000285,-0.0004,0.0001
0.35,FLIGHT,0.9688,1.4599,0.5439,0.7577,0.534,0.7433,0.0022,-0.1981,-0.0012,0.0595,1.0515,-0.0114,1.5404,0.000283,-0.0004,0.0001
0.355,FLIGHT,0.9715,1.4636,0.5329,0.7416,0.523,0.7272,0.0022,-0.1978,-0.0011,0.0583,1.0506,-0.0125,1.542,0.000281,-0.0004,0.0001
0.36,FLIGHT,0.9741,1.4672,0.5219,0.7256,0.5121,0.7113,0.0022,-0.1975,-0.0011,0.0572,1.0497,-0.0135,1.5436,0.000279,-0.0004,0.0001
0.365,FLIGHT,0.9766,1.4707,0.5109,0.7096,0.5011,0.6954,0.0022,-0.1973,-0.0011,0.056,1.0487,-0.0146,1.5452,0.000278,-0.0004,0.0001
0.37,FLIGHT,0.9791,1.4742,0.5,0.6938,0.4902,0.6797,0.0022,-0.197,-0.001,0.0548,1.0478,-0.0156,1.5468,0.000276,-0.0004,0.0001
0.375,FLIGHT,0.9815,1.4775,0.4891,0.6781,0.4794,0.664,0.0022,-0.1967,-0.001,0.0537,1.0468,-0.0167,1.5483,0.000274,-0.0003,0.0001
0.38,FLIGHT,0.9839,1.4808,0.4782,0.6625,0.4685,0.6486,0.0022,-0.1965,-0.001,0.0525,1.0459,-0.0177,1.5498,0.000272,-0.0003,0.0001
0.385,FLIGHT,0.9862,1.484,0.4674,0.6471,0.4578,0.6333,0.0022,-0.1962,-0.001,0.0514,1.0449,-0.0187,1.5513,0.000271,-0.0003,0.0001
0.39,FLIGHT,0.9884,1.4871,0.4567,0.6318,0.447,0.6182,0.0022,-0.196,-0.001,0.0503,1.0439,-0.0198,1.5527,0.000269,-0.0003,0.0001
0.395,FLIGHT,0.9907,1.4902,0.4459,0.6167,0.4364,0.6033,0.0022,-0.1957,-0.001,0.0491,1.0428,-0.0208,1.5541,0.000267,-0.0003,0.0001
0.4,FLIGHT,0.9928,1.4932,0.4353,0.6019,0.4258,0.5886,0.0022,-0.1955,-0.001,0.048,1.0418,-0.0217,1.5555,0.000266,-0.0003,0.0001
0.405,FLIGHT,0.9949,1.4961,0.4247,0.5872,0.4152,0.5741,0.0022,-0.1952,-0.001,0.0469,1.0408,-0.0227,1.5569,0.000264,-0.0003,0.0001
0.41,FLIGHT,0.997,1.4989,0.4141,0.5727,0.4047,0.5598,0.0022,-0.195,-0.0011,0.0458,1.0397,-0.0236,1.5582,0.000262,-0.0003,0.0001
0.415,FLIGHT,0.999,1.5017,0.4037,0.5584,0.3944,0.5457,0.0022,-0.1948,-0.0011,0.0447,1.0386,-0.0246,1.5595,0.000261,-0.0003,0.0001
0.42,FLIGHT,1.0009,1.5044,0.3933,0.5443,0.3841,0.5318,0.0022,-0.1946,-0.0012,0.0437,1.0375,-0.0254,1.5607,0.000259,-0.0003,0.0001
0.425,FLIGHT,1.0028,1.507,0.3831,0.5305,0.3739,0.5182,0.0022,-0.1944,-0.0013,0.0426,1.0364,-0.0263,1.5619,0.000257,-0.0003,0.0001
0.43,FLIGHT,1.0046,1.5096,0.3729,0.5169,0.3638,0.5047,0.0022,-0.1942,-0.0013,0.0416,1.0352,-0.0271,1.5631,0.000256,-0.0003,0.0001
0.435,FLIGHT,1.0064,1.512,0.3628,0.5034,0.3539,0.4915,0.0022,-0.194,-0.0014,0.0405,1.0341,-0.028,1.5642,0.000254,-0.0003,0.0001
0.44,FLIGHT,1.0082,1.5145,0.3529,0.4902,0.344,0.4785,0.0022,-0.1938,-0.0015,0.0395,1.0329,-0.0287,1.5653,0.000253,-0.0003,0.0001
0.445,FLIGHT,1.0099,1.5168,0.3431,0.4773,0.3343,0.4657,0.0021,-0.1936,-0.0016,0.0385,1.0317,-0.0295,1.5664,0.000251,-0.0003,0.0001
0.45,FLIGHT,1.0115,1.5191,0.3334,0.4645,0.3248,0.4532,0.0021,-0.1934,-0.0017,0.0375,1.0305,-0.0302,1.5674,0.00025,-0.0003,0.0001
0.455,FLIGHT,1.0131,1.5214,0.3238,0.452,0.3154,0.4408,0.0021,-0.1932,-0.0018,0.0365,1.0293,-0.0309,1.5684,0.000248,-0.0003,0.0001
0.46,FLIGHT,1.0147,1.5235,0.3144,0.4397,0.3061,0.4287,0.0021,-0.193,-0.0019,0.0356,1.028,-0.0316,1.5694,0.000247,-0.0003,0.0001
0.465,FLIGHT,1.0162,1.5256,0.3052,0.4276,0.2969,0.4168,0.0021,-0.1929,-0.002,0.0346,1.0268,-0.0323,1.5703,0.000246,-0.0003,0.0001
0.47,FLIGHT,1.0177,1.5277,0.2961,0.4157,0.288,0.4052,0.0021,-0.1927,-0.0021,0.0337,1.0255,-0.0329,1.5712,0.000244,-0.0003,0.0001
0.475,FLIGHT,1.0191,1.5297,0.2871,0.404,0.2792,0.3937,0.0021,-0.1925,-0.0022,0.0328,1.0242,-0.0336,1.5721,0.000243,-0.0003,0.0001
0.48,FLIGHT,1.0204,1.5316,0.2783,0.3926,0.2705,0.3825,0.0021,-0.1924,-0.0023,0.0319,1.0229,-0.0342,1.573,0.000241,-0.0003,0.0001
0.485,FLIGHT,1.0218,1.5335,0.2697,0.3814,0.262,0.3714,0.0021,-0.1922,-0.0024,0.031,1.0216,-0.0347,1.5738,0.00024,-0.0003,0.0001
0.49,FLIGHT,1.0231,1.5354,0.2612,0.3704,0.2537,0.3606,0.002,-0.1921,-0.0025,0.0301,1.0203,-0.0353,1.5746,0.000239,-0.0003,0.0001
0.495,FLIGHT,1.0243,1.5371,0.2529,0.3596,0.2455,0.3501,0.002,-0.1919,-0.0025,0.0293,1.0189,-0.0358,1.5754,0.000238,-0.0003,0.0001
0.5,FLIGHT,1.0255,1.5389,0.2447,0.3491,0.2375,0.3397,0.002,-0.1918,-0.0026,0.0284,1.0175,-0.0363,1.5761,0.000236,-0.0002,0.0
0.505,FLIGHT,1.0267,1.5405,0.2367,0.3387,0.2297,0.3295,0.002,-0.1917,-0.0027,0.0276,1.0162,-0.0368,1.5769,0.000235,-0.0002,0.0
0.51,FLIGHT,1.0278,1.5422,0.2289,0.3286,0.222,0.3196,0.002,-0.1915,-0.0028,0.0268,1.0148,-0.0373,1.5776,0.000234,-0.0002,0.0
0.515,FLIGHT,1.0289,1.5437,0.2213,0.3187,0.2145,0.3099,0.002,-0.1914,-0.0029,0.026,1.0133,-0.0378,1.5783,0.000233,-0.0002,0.0
0.52,FLIGHT,1.03,1.5453,0.2138,0.309,0.2072,0.3004,0.002,-0.1913,-0.0029,0.0252,1.0119,-0.0383,1.5789,0.000231,-0.0002,0.0
0.525,FLIGHT,1.031,1.5467,0.2065,0.2995,0.2,0.2911,0.002,-0.1912,-0.003,0.0245,1.0105,-0.0387,1.5796,0.00023,-0.0002,0.0
0.53,FLIGHT,1.032,1.5482,0.1993,0.2902,0.193,0.282,0.0019,-0.191,-0.0031,0.0237,1.009,-0.0391,1.5802,0.000229,-0.0002,0.0
0.535,FLIGHT,1.0329,1.5496,0.1923,0.2811,0.1862,0.2731,0.0019,-0.1909,-0.0031,0.023,1.0075,-0.0395,1.5808,0.000228,-0.0002,0.0
0.54,FLIGHT,1.0338,1.5509,0.1855,0.2723,0.1795,0.2644,0.0019,-0.1908,-0.0032,0.0223,1.0061,-0.0399,1.5814,0.000227,-0.0002,0.0
0.545,FLIGHT,1.0347,1.5522,0.1789,0.2636,0.173,0.256,0.0019,-0.1907,-0.0032,0.0216,1.0046,-0.0403,1.582,0.000226,-0.0002,0.0
0.55,FLIGHT,1.0356,1.5535,0.1724,0.2552,0.1666,0.2477,0.0019,-0.1906,-0.0033,0.0209,1.003,-0.0407,1.5825,0.000225,-0.0002,0.0
0.555,FLIGHT,1.0364,1.5547,0.166,0.247,0.1604,0.2397,0.0019,-0.1905,-0.0033,0.0203,1.0015,-0.041,1.583,0.000224,-0.0002,0.0
0.56,FLIGHT,1.0372,1.5559,0.1598,0.2389,0.1544,0.2318,0.0018,-0.1904,-0.0034,0.0196,1.0,-0.0414,1.5836,0.000223,-0.0002,0.0
0.565,STANCE,1.0387,1.5578,0.2892,0.3734,0.6558,0.6557,0.0019,-0.1902,0.0022,0.0307,0.9987,-0.1216,-0.3138,-0.000349,-0.3482,0.07
0.57,STANCE,1.0417,1.5607,0.4704,0.5035,0.288,0.4366,0.002,-0.19,0.0181,0.0417,0.9982,-0.4302,-0.8968,-0.001904,-0.1365,0.0292
0.575,STANCE,1.0429,1.5621,0.3086,0.3284,0.2493,0.1259,0.002,-0.1899,0.0121,0.0272,0.9983,-0.7323,-1.3418,-0.002187,-0.0082,0.0038
0.58,STANCE,1.0445,1.562,0.3302,0.0789,0.4032,-0.1592,0.0024,-0.1899,0.0515,0.0071,0.9984,-1.1567,-1.6737,-0.002122,0.0316,0.0021
0.585,STANCE,1.0469,1.5605,0.4281,-0.1932,0.5208,-0.4406,0.003,-0.19,0.1088,-0.0142,0.9986,-1.5921,-1.8613,-0.001882,0.0631,0.0019
0.59,STANCE,1.049,1.5565,0.4384,-0.6121,0.5212,-0.833,0.004,-0.1903,0.1706,-0.0467,0.9986,-1.9164,-1.8194,-0.001397,0.0699,0.0014
0.595,STANCE,1.0521,1.5513,0.5622,-0.9264,0.6402,-1.2804,0.0053,-0.1907,0.2398,-0.0693,0.9987,-2.17,-1.6437,-0.001268,0.0076,0.0013
0.6,STANCE,1.0551,1.5437,0.5928,-1.3372,0.6183,-1.6412,0.007,-0.1913,0.3059,-0.0982,0.9988,-2.2387,-1.2627,-0.001207,0.0007,0.0012
0.605,STANCE,1.0577,1.5347,0.552,-1.6621,0.4755,-1.9131,0.0088,-0.1919,0.3467,-0.1195,0.9989,-2.1078,-0.7924,-0.001149,0.0142,0.0011
0.61,STANCE,1.0597,1.5247,0.4371,-1.8907,0.3638,-1.9922,0.0106,-0.1927,0.3597,-0.1336,0.999,-1.7782,-0.2898,-0.001045,0.0134,0.001
0.615,STANCE,1.061,1.5144,0.3014,-2.0141,0.2222,-2.0397,0.0124,-0.1934,0.3534,-0.1401,0.9992,-1.3071,0.186,-0.000904,0.022,0.0009
0.62,STANCE,1.0616,1.5039,0.175,-2.0724,0.1104,-2.0654,0.014,-0.1941,0.3393,-0.1421,0.9994,-0.7789,0.5968,-0.000716,0.0319,0.0007
0.625,STANCE,1.0618,1.4933,0.0929,-2.0916,0.0251,-2.1215,0.0157,-0.1949,0.3278,-0.1411,0.9996,-0.3169,0.9001,-0.000499,0.05,0.0005
0.63,STANCE,1.062,1.4827,0.0548,-2.1099,0.0662,-2.0988,0.0173,-0.1956,0.3247,-0.1395,0.9998,-0.067,1.0603,-0.000241,0.0454,0.0002
0.635,FLIGHT,1.0618,1.4727,-0.0311,-2.0053,-0.2718,-1.7061,0.0187,-0.1962,0.2936,-0.1312,1.0001,-1.3583,2.6334,6.6e-05,0.0723,0.0
0.64,FLIGHT,1.0591,1.4659,-0.4032,-1.5369,-0.794,-1.0425,0.0192,-0.1967,0.1508,-0.1069,1.0006,-1.2711,2.5553,0.00036,0.0465,0.0
0.645,FLIGHT,1.054,1.4622,-0.8495,-0.9694,-1.2439,-0.4646,0.0188,-0.1971,-0.0224,-0.0787,1.0012,-1.1217,2.4285,0.000542,0.0274,0.0
0.65,FLIGHT,1.0468,1.4611,-1.263,-0.4346,-1.6041,0.0125,0.0175,-0.1973,-0.1843,-0.0506,1.0019,-0.9534,2.2882,0.000642,0.0134,0.0
0.655,FLIGHT,1.0381,1.4621,-1.6045,0.0213,-1.8738,0.3895,0.0156,-0.1973,-0.3198,-0.0236,1.0027,-0.7861,2.15,0.000684,0.0037,0.0
0.66,FLIGHT,1.0282,1.4648,-1.8637,0.387,-2.0593,0.6742,0.0133,-0.1973,-0.4249,0.0019,1.0036,-0.6285,2.021,0.000685,-0.0027,0.0005
0.665,FLIGHT,1.0176,1.4687,-2.043,0.665,-2.1698,0.877,0.0106,-0.1971,-0.5003,0.0256,1.0045,-0.4851,1.9042,0.000661,-0.0066,0.0013
0.67,FLIGHT,1.0066,1.4735,-2.1497,0.8636,-2.2155,1.0089,0.0078,-0.1969,-0.549,0.0467,1.0055,-0.3573,1.8011,0.000622,-0.0088,0.0018
0.675,FLIGHT,0.9956,1.4787,-2.1932,0.9931,-2.2067,1.0812,0.0048,-0.1966,-0.5745,0.0646,1.0065,-0.2457,1.7118,0.000575,-0.0098,0.002
0.68,FLIGHT,0.9846,1.4842,-2.1831,1.0639,-2.153,1.1042,0.0019,-0.1962,-0.5806,0.079,1.0076,-0.1499,1.636,0.000525,-0.0101,0.002
0.685,FLIGHT,0.9741,1.4897,-2.1291,1.0864,-2.0636,1.0879,-0.001,-0.1958,-0.5709,0.0894,1.0086,-0.0691,1.5731,0.000475,-0.0098,0.002
0.69,FLIGHT,0.964,1.495,-2.0398,1.0702,-1.9466,1.0409,-0.0037,-0.1953,-0.5488,0.0959,1.0096,-0.0024,1.5221,0.000427,-0.0092,0.0018
0.695,FLIGHT,0.9547,1.5001,-1.9235,1.0238,-1.8094,0.9712,-0.0062,-0.1948,-0.5175,0.0985,1.0105,0.0514,1.482,0.000383,-0.0084,0.0017
0.7,FLIGHT,0.946,1.5047,-1.7873,0.9551,-1.6583,0.8856,-0.0086,-0.1944,-0.4794,0.0978,1.0115,0.0936,1.4516,0.000343,-0.0076,0.0015
0.705,FLIGHT,0.9381,1.5089,-1.6375,0.8707,-1.4989,0.79,-0.0107,-0.1939,-0.437,0.0942,1.0124,0.1254,1.4299,0.000307,-0.0067,0.0013
0.71,FLIGHT,0.931,1.5126,-1.4795,0.7765,-1.3359,0.6892,-0.0125,-0.1935,-0.3921,0.0881,1.0133,0.1481,1.4155,0.000276,-0.0059,0.0012
0.715,FLIGHT,0.9247,1.5158,-1.3181,0.6773,-1.1731,0.5874,-0.0142,-0.1932,-0.3463,0.0802,1.0141,0.1629,1.4075,0.000248,-0.0051,0.001
0.72,FLIGHT,0.9193,1.5185,-1.157,0.5771,-1.0138,0.4879,-0.0156,-0.1928,-0.3008,0.0711,1.0149,0.171,1.4047,0.000225,-0.0043,0.0009
0.725,FLIGHT,0.9146,1.5207,-0.9994,0.479,-0.8606,0.393,-0.0168,-0.1926,-0.2566,0.0613,1.0157,0.1733,1.4063,0.000205,-0.0036,0.0007
0.73,FLIGHT,0.9106,1.5224,-0.8478,0.3857,-0.7153,0.3048,-0.0178,-0.1923,-0.2145,0.0512,1.0164,0.171,1.4112,0.000189,-0.0029,0.0006
0.735,FLIGHT,0.9074,1.5237,-0.7041,0.299,-0.5794,0.2246,-0.0186,-0.1921,-0.1751,0.0413,1.0171,0.1649,1.4189,0.000176,-0.0023,0.0005
0.74,FLIGHT,0.9048,1.5247,-0.5697,0.2201,-0.4539,0.1532,-0.0192,-0.192,-0.1386,0.0318,1.0177,0.1559,1.4284,0.000166,-0.0017,0.0003
0.745,FLIGHT,0.9029,1.5253,-0.4456,0.1499,-0.3393,0.0912,-0.0197,-0.1919,-0.1054,0.023,1.0183,0.1446,1.4394,0.000158,-0.0012,0.0002
