t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
0.005,FLIGHT,1.0453,0.9022,-0.3426,0.3911,-1.2688,1.4383,0.1063,-0.2095,-0.1349,-0.0455,1.0752,-2.9591,2.4637,2.6e-05,0.0114,0.0
0.01,FLIGHT,1.0342,0.9147,-1.7138,1.9304,-3.077,3.4556,0.1019,-0.2109,-0.6739,-0.2122,1.0757,-2.3179,2.0256,0.000103,0.0181,0.0
0.015,FLIGHT,1.0156,0.9355,-3.1282,3.5184,-4.2347,4.7704,0.0946,-0.2131,-1.2383,-0.3419,1.0766,-1.5347,1.4761,0.000196,0.0182,0.0
0.02,FLIGHT,0.9929,0.9612,-4.1091,4.6482,-4.751,5.4112,0.0856,-0.2154,-1.6423,-0.3757,1.0775,-0.867,0.9945,0.000278,0.0143,0.0
0.025,FLIGHT,0.969,0.9888,-4.5745,5.2368,-4.7811,5.5438,0.0759,-0.2173,-1.8477,-0.3303,1.0786,-0.3872,0.6364,0.000336,0.0089,0.0
0.03,FLIGHT,0.9457,1.0161,-4.6147,5.3798,-4.5008,5.3503,0.0664,-0.2188,-1.8845,-0.2445,1.0796,-0.0816,0.3976,0.000367,0.0036,0.0
0.035,FLIGHT,0.9242,1.042,-4.3665,5.2192,-4.0542,4.9801,0.0575,-0.2197,-1.8043,-0.151,1.0805,0.0924,0.2525,0.000374,-0.0007,0.0001
0.04,FLIGHT,0.9052,1.0658,-3.9544,4.8844,-3.542,4.5378,0.0494,-0.2202,-1.6567,-0.0682,1.0813,0.1785,0.1725,0.000363,-0.0036,0.0007
0.045,FLIGHT,0.8888,1.0874,-3.4711,4.4717,-3.0264,4.0882,0.0424,-0.2203,-1.4794,-0.0033,1.082,0.2115,0.1337,0.00034,-0.0052,0.001
0.05,FLIGHT,0.8749,1.1067,-2.9767,4.044,-2.5408,3.6668,0.0362,-0.2202,-1.2971,0.0436,1.0826,0.2153,0.1189,0.000312,-0.0059,0.0012
0.055,FLIGHT,0.8633,1.1241,-2.5057,3.6377,-2.1005,3.2898,0.0309,-0.2199,-1.124,0.0754,1.083,0.205,0.1168,0.000283,-0.0058,0.0012
0.06,FLIGHT,0.8538,1.1397,-2.075,3.2705,-1.7097,2.9616,0.0264,-0.2195,-0.9669,0.0956,1.0834,0.1893,0.1206,0.000255,-0.0053,0.0011
0.065,FLIGHT,0.8462,1.1538,-1.6904,2.9484,-1.3668,2.6804,0.0225,-0.219,-0.8283,0.1075,1.0836,0.1727,0.1265,0.00023,-0.0044,0.0009
0.07,FLIGHT,0.8401,1.1666,-1.3515,2.671,-1.0676,2.4416,0.0192,-0.2185,-0.7077,0.1137,1.0837,0.1572,0.1327,0.00021,-0.0035,0.0007
0.075,FLIGHT,0.8354,1.1783,-1.055,2.4345,-0.8072,2.2398,0.0164,-0.2179,-0.6037,0.1161,1.0837,0.1435,0.1383,0.000195,-0.0025,0.0005
0.08,FLIGHT,0.832,1.189,-0.7965,2.2342,-0.5807,2.0694,0.014,-0.2174,-0.5144,0.1162,1.0837,0.1317,0.1431,0.000185,-0.0016,0.0003
0.085,FLIGHT,0.8296,1.199,-0.5714,2.0648,-0.3836,1.9256,0.0119,-0.2168,-0.4378,0.1147,1.0836,0.1215,0.1469,0.000179,-0.0008,0.0002
0.09,FLIGHT,0.8281,1.2083,-0.3755,1.9217,-0.212,1.8042,0.0102,-0.2163,-0.3721,0.1124,1.0835,0.1126,0.15,0.000177,-0.0001,0.0
0.095,FLIGHT,0.8274,1.2171,-0.2051,1.8008,-0.0628,1.7014,0.0087,-0.2158,-0.3158,0.1097,1.0833,0.1047,0.1525,0.000177,0.0004,0.0
0.1,FLIGHT,0.8274,1.2254,-0.0568,1.6986,0.0669,1.6144,0.0075,-0.2152,-0.2675,0.1069,1.0831,0.0977,0.1543,0.000181,0.0009,0.0
0.105,FLIGHT,0.828,1.2332,0.072,1.6119,0.1794,1.5405,0.0065,-0.2147,-0.226,0.104,1.0828,0.0913,0.1557,0.000186,0.0012,0.0
0.11,FLIGHT,0.8292,1.2408,0.1838,1.5383,0.2769,1.4776,0.0056,-0.2142,-0.1904,0.1014,1.0825,0.0855,0.1567,0.000193,0.0015,0.0
0.115,FLIGHT,0.8308,1.248,0.2805,1.4757,0.361,1.4239,0.0048,-0.2138,-0.16,0.0988,1.0821,0.0801,0.1573,0.0002,0.0016,0.0
0.12,FLIGHT,0.8328,1.255,0.364,1.4222,0.4333,1.3779,0.0042,-0.2133,-0.1338,0.0965,1.0818,0.0751,0.1576,0.000209,0.0017,0.0
0.125,FLIGHT,0.8351,1.2618,0.4357,1.3763,0.4951,1.3383,0.0037,-0.2128,-0.1115,0.0945,1.0814,0.0704,0.1577,0.000217,0.0018,0.0
0.13,FLIGHT,0.8377,1.2684,0.4971,1.3368,0.5478,1.304,0.0033,-0.2124,-0.0925,0.0926,1.081,0.066,0.1574,0.000226,0.0017,0.0
0.135,FLIGHT,0.8406,1.2749,0.5493,1.3026,0.5922,1.2739,0.0029,-0.2119,-0.0762,0.091,1.0806,0.0619,0.1569,0.000235,0.0017,0.0
0.14,FLIGHT,0.8436,1.2812,0.5933,1.2726,0.6294,1.2475,0.0026,-0.2115,-0.0624,0.0895,1.0802,0.058,0.1562,0.000243,0.0016,0.0
0.145,FLIGHT,0.8468,1.2874,0.6302,1.2462,0.6603,1.2238,0.0024,-0.211,-0.0507,0.0881,1.0797,0.0544,0.1553,0.000251,0.0015,0.0
0.15,FLIGHT,0.8502,1.2934,0.6608,1.2226,0.6855,1.2025,0.0022,-0.2106,-0.0409,0.0869,1.0793,0.051,0.1542,0.000258,0.0014,0.0
0.155,FLIGHT,0.8537,1.2994,0.6857,1.2012,0.7057,1.183,0.0021,-0.2102,-0.0326,0.0858,1.0788,0.0477,0.153,0.000265,0.0013,0.0
0.16,FLIGHT,0.8573,1.3052,0.7057,1.1817,0.7216,1.165,0.002,-0.2098,-0.0256,0.0848,1.0783,0.0447,0.1516,0.000271,0.0012,0.0
0.165,FLIGHT,0.8609,1.311,0.7213,1.1637,0.7336,1.148,0.0019,-0.2093,-0.0198,0.0839,1.0778,0.0418,0.1501,0.000277,0.0011,0.0
0.17,FLIGHT,0.8646,1.3167,0.7332,1.1467,0.7422,1.1319,0.0018,-0.2089,-0.015,0.083,1.0774,0.039,0.1484,0.000282,0.0009,0.0
0.175,FLIGHT,0.8683,1.3224,0.7416,1.1305,0.7478,1.1164,0.0018,-0.2085,-0.011,0.0821,1.0769,0.0364,0.1467,0.000286,0.0008,0.0
0.18,FLIGHT,0.8721,1.3279,0.7471,1.115,0.7508,1.1013,0.0017,-0.2081,-0.0077,0.0813,1.0764,0.0339,0.1449,0.00029,0.0007,0.0
0.185,FLIGHT,0.8758,1.3334,0.75,1.0998,0.7516,1.0864,0.0017,-0.2077,-0.005,0.0805,1.0758,0.0316,0.143,0.000294,0.0006,0.0
0.19,FLIGHT,0.8796,1.3388,0.7507,1.085,0.7504,1.0717,0.0017,-0.2073,-0.0029,0.0797,1.0753,0.0293,0.141,0.000296,0.0005,0.0
0.195,FLIGHT,0.8833,1.3441,0.7494,1.0703,0.7475,1.0571,0.0017,-0.2069,-0.0012,0.0789,1.0748,0.0272,0.139,0.000299,0.0004,0.0
0.2,FLIGHT,0.8871,1.3493,0.7464,1.0556,0.743,1.0425,0.0017,-0.2065,0.0001,0.078,1.0742,0.0252,0.1369,0.000301,0.0003,0.0
0.205,FLIGHT,0.8908,1.3545,0.7419,1.041,0.7373,1.0279,0.0017,-0.2062,0.0012,0.0772,1.0737,0.0232,0.1348,0.000302,0.0003,0.0
0.21,FLIGHT,0.8944,1.3596,0.7362,1.0263,0.7305,1.0132,0.0017,-0.2058,0.002,0.0763,1.0731,0.0213,0.1326,0.000303,0.0002,0.0
0.215,FLIGHT,0.8981,1.3646,0.7293,1.0116,0.7227,0.9983,0.0018,-0.2054,0.0025,0.0755,1.0726,0.0195,0.1304,0.000304,0.0001,0.0
0.22,FLIGHT,0.9016,1.3696,0.7215,0.9967,0.7141,0.9833,0.0018,-0.205,0.0029,0.0746,1.072,0.0178,0.1282,0.000304,0.0001,0.0
0.225,FLIGHT,0.9052,1.3745,0.7129,0.9817,0.7049,0.9682,0.0018,-0.2047,0.0032,0.0736,1.0714,0.0161,0.126,0.000305,0.0,0.0
0.23,FLIGHT,0.9087,1.3793,0.7036,0.9666,0.695,0.953,0.0018,-0.2043,0.0033,0.0727,1.0708,0.0145,0.1238,0.000305,-0.0,0.0
0.235,FLIGHT,0.9121,1.384,0.6937,0.9513,0.6847,0.9376,0.0018,-0.204,0.0034,0.0718,1.0702,0.0129,0.1216,0.000304,-0.0001,0.0
0.24,FLIGHT,0.9155,1.3887,0.6834,0.936,0.6739,0.9222,0.0018,-0.2036,0.0033,0.0708,1.0696,0.0114,0.1194,0.000304,-0.0001,0.0
0.245,FLIGHT,0.9189,1.3932,0.6727,0.9205,0.6629,0.9066,0.0019,-0.2033,0.0032,0.0698,1.069,0.01,0.1172,0.000303,-0.0001,0.0
0.25,FLIGHT,0.9222,1.3977,0.6616,0.905,0.6516,0.891,0.0019,-0.2029,0.0031,0.0688,1.0683,0.0085,0.115,0.000302,-0.0002,0.0
0.255,FLIGHT,0.9254,1.4021,0.6503,0.8893,0.6401,0.8753,0.0019,-0.2026,0.0029,0.0678,1.0677,0.0072,0.1128,0.000301,-0.0002,0.0
0.26,FLIGHT,0.9286,1.4065,0.6388,0.8736,0.6284,0.8595,0.0019,-0.2023,0.0027,0.0667,1.067,0.0058,0.1107,0.0003,-0.0002,0.0
0.265,FLIGHT,0.9317,1.4107,0.6271,0.8579,0.6167,0.8438,0.0019,-0.2019,0.0025,0.0657,1.0663,0.0045,0.1085,0.000299,-0.0002,0.0
0.27,FLIGHT,0.9347,1.4149,0.6154,0.8421,0.6048,0.828,0.0019,-0.2016,0.0023,0.0646,1.0656,0.0033,0.1064,0.000298,-0.0003,0.0001
0.275,FLIGHT,0.9377,1.419,0.6036,0.8263,0.593,0.8122,0.0019,-0.2013,0.0021,0.0635,1.0649,0.0021,0.1043,0.000297,-0.0003,0.0001
0.28,FLIGHT,0.9407,1.423,0.5917,0.8106,0.5811,0.7965,0.0019,-0.201,0.0019,0.0624,1.0642,0.0009,0.1022,0.000295,-0.0003,0.0001
0.285,FLIGHT,0.9435,1.427,0.5799,0.7948,0.5693,0.7808,0.002,-0.2007,0.0017,0.0614,1.0635,-0.0003,0.1002,0.000294,-0.0003,0.0001
0.29,FLIGHT,0.9464,1.4308,0.5681,0.7792,0.5575,0.7652,0.002,-0.2004,0.0014,0.0603,1.0627,-0.0014,0.0982,0.000292,-0.0003,0.0001
0.295,FLIGHT,0.9491,1.4346,0.5563,0.7636,0.5458,0.7496,0.002,-0.2001,0.0012,0.0592,1.062,-0.0025,0.0962,0.000291,-0.0003,0.0001
0.3,FLIGHT,0.9518,1.4383,0.5446,0.748,0.5342,0.7342,0.002,-0.1998,0.001,0.0581,1.0612,-0.0036,0.0942,0.000289,-0.0003,0.0001
0.305,FLIGHT,0.9545,1.442,0.533,0.7326,0.5226,0.7189,0.002,-0.1995,0.0008,0.057,1.0604,-0.0047,0.0923,0.000288,-0.0003,0.0001
0.31,FLIGHT,0.957,1.4455,0.5215,0.7173,0.5112,0.7037,0.002,-0.1992,0.0006,0.0559,1.0596,-0.0057,0.0904,0.000286,-0.0003,0.0001
0.315,FLIGHT,0.9596,1.449,0.5101,0.7021,0.4999,0.6886,0.002,-0.199,0.0005,0.0548,1.0588,-0.0067,0.0885,0.000285,-0.0003,0.0001
0.32,FLIGHT,0.962,1.4524,0.4988,0.6871,0.4887,0.6737,0.002,-0.1987,0.0003,0.0537,1.0579,-0.0077,0.0867,0.000283,-0.0003,0.0001
0.325,FLIGHT,0.9645,1.4557,0.4876,0.6722,0.4777,0.659,0.002,-0.1984,0.0001,0.0527,1.0571,-0.0087,0.0849,0.000281,-0.0003,0.0001
0.33,FLIGHT,0.9668,1.459,0.4766,0.6575,0.4668,0.6444,0.002,-0.1982,-0.0,0.0516,1.0562,-0.0096,0.0831,0.00028,-0.0003,0.0001
0.335,FLIGHT,0.9691,1.4622,0.4657,0.643,0.456,0.63,0.002,-0.1979,-0.0001,0.0505,1.0553,-0.0106,0.0814,0.000278,-0.0003,0.0001
0.34,FLIGHT,0.9714,1.4653,0.455,0.6286,0.4455,0.6158,0.002,-0.1977,-0.0003,0.0495,1.0544,-0.0115,0.0797,0.000276,-0.0003,0.0001
0.345,FLIGHT,0.9736,1.4683,0.4444,0.6144,0.435,0.6018,0.002,-0.1975,-0.0004,0.0484,1.0535,-0.0124,0.078,0.000275,-0.0003,0.0001
0.35,FLIGHT,0.9757,1.4713,0.434,0.6005,0.4248,0.5881,0.002,-0.1972,-0.0005,0.0474,1.0525,-0.0132,0.0764,0.000273,-0.0003,0.0001
0.355,FLIGHT,0.9778,1.4742,0.4238,0.5867,0.4147,0.5745,0.002,-0.197,-0.0006,0.0464,1.0516,-0.0141,0.0748,0.000272,-0.0003,0.0001
0.36,FLIGHT,0.9799,1.4771,0.4137,0.5731,0.4047,0.5611,0.002,-0.1968,-0.0007,0.0454,1.0506,-0.0149,0.0732,0.00027,-0.0003,0.0001
0.365,FLIGHT,0.9819,1.4798,0.4038,0.5598,0.395,0.548,0.002,-0.1965,-0.0008,0.0444,1.0496,-0.0157,0.0717,0.000268,-0.0003,0.0001
0.37,FLIGHT,0.9838,1.4825,0.394,0.5467,0.3854,0.535,0.002,-0.1963,-0.0009,0.0434,1.0486,-0.0165,0.0702,0.000267,-0.0003,0.0001
0.375,FLIGHT,0.9857,1.4852,0.3844,0.5338,0.3759,0.5223,0.002,-0.1961,-0.001,0.0424,1.0476,-0.0173,0.0687,0.000265,-0.0003,0.0001
0.38,FLIGHT,0.9876,1.4878,0.375,0.5211,0.3667,0.5098,0.002,-0.1959,-0.0011,0.0415,1.0465,-0.018,0.0673,0.000264,-0.0003,0.0001
0.385,FLIGHT,0.9894,1.4903,0.3658,0.5086,0.3576,0.4976,0.0019,-0.1957,-0.0011,0.0405,1.0454,-0.0188,0.0659,0.000262,-0.0003,0.0001
0.39,FLIGHT,0.9912,1.4927,0.3567,0.4964,0.3487,0.4856,0.0019,-0.1955,-0.0012,0.0396,1.0444,-0.0195,0.0645,0.000261,-0.0003,0.0001
0.395,FLIGHT,0.9929,1.4951,0.3478,0.4844,0.3399,0.4738,0.0019,-0.1953,-0.0013,0.0387,1.0433,-0.0202,0.0632,0.000259,-0.0003,0.0001
0.4,FLIGHT,0.9946,1.4975,0.3391,0.4726,0.3314,0.4622,0.0019,-0.1951,-0.0013,0.0378,1.0422,-0.0209,0.0618,0.000258,-0.0003,0.0001
0.405,FLIGHT,0.9962,1.4998,0.3305,0.4611,0.3229,0.4508,0.0019,-0.195,-0.0014,0.0369,1.041,-0.0216,0.0606,0.000256,-0.0003,0.0001
0.41,FLIGHT,0.9978,1.502,0.3221,0.4498,0.3147,0.4397,0.0019,-0.1948,-0.0014,0.036,1.0399,-0.0223,0.0593,0.000255,-0.0003,0.0001
0.415,FLIGHT,0.9993,1.5042,0.3139,0.4387,0.3066,0.4288,0.0019,-0.1946,-0.0015,0.0352,1.0387,-0.0229,0.0581,0.000253,-0.0003,0.0001
0.42,FLIGHT,1.0009,1.5063,0.3059,0.4278,0.2987,0.4182,0.0019,-0.1944,-0.0016,0.0343,1.0376,-0.0235,0.0569,0.000252,-0.0003,0.0001
0.425,FLIGHT,1.0023,1.5083,0.298,0.4172,0.291,0.4077,0.0019,-0.1943,-0.0016,0.0335,1.0364,-0.0242,0.0557,0.000251,-0.0003,0.0001
0.43,FLIGHT,1.0038,1.5104,0.2902,0.4068,0.2834,0.3975,0.0019,-0.1941,-0.0016,0.0327,1.0352,-0.0248,0.0546,0.000249,-0.0003,0.0001
0.435,FLIGHT,1.0052,1.5123,0.2826,0.3966,0.2759,0.3875,0.0019,-0.1939,-0.0017,0.0319,1.034,-0.0254,0.0535,0.000248,-0.0003,0.0001
0.44,FLIGHT,1.0065,1.5142,0.2752,0.3866,0.2686,0.3777,0.0019,-0.1938,-0.0017,0.0312,1.0327,-0.026,0.0524,0.000247,-0.0003,0.0001
0.445,FLIGHT,1.0079,1.5161,0.2679,0.3768,0.2615,0.3682,0.0019,-0.1936,-0.0018,0.0304,1.0315,-0.0265,0.0514,0.000246,-0.0002,0.0
0.45,FLIGHT,1.0091,1.5179,0.2608,0.3673,0.2545,0.3588,0.0018,-0.1935,-0.0018,0.0296,1.0302,-0.0271,0.0503,0.000244,-0.0002,0.0
0.455,FLIGHT,1.0104,1.5197,0.2539,0.3579,0.2477,0.3497,0.0018,-0.1934,-0.0019,0.0289,1.0289,-0.0276,0.0493,0.000243,-0.0002,0.0
0.46,FLIGHT,1.0116,1.5214,0.2471,0.3488,0.241,0.3408,0.0018,-0.1932,-0.0019,0.0282,1.0276,-0.0282,0.0483,0.000242,-0.0002,0.0
0.465,FLIGHT,1.0128,1.5231,0.2404,0.3399,0.2345,0.332,0.0018,-0.1931,-0.0019,0.0275,1.0263,-0.0287,0.0474,0.000241,-0.0002,0.0
0.47,FLIGHT,1.014,1.5247,0.2339,0.3312,0.2281,0.3235,0.0018,-0.1929,-0.002,0.0268,1.025,-0.0292,0.0465,0.00024,-0.0002,0.0
0.475,FLIGHT,1.0151,1.5263,0.2275,0.3227,0.2219,0.3152,0.0018,-0.1928,-0.002,0.0261,1.0236,-0.0297,0.0455,0.000239,-0.0002,0.0
0.48,FLIGHT,1.0162,1.5279,0.2213,0.3144,0.2158,0.307,0.0018,-0.1927,-0.002,0.0255,1.0223,-0.0302,0.0447,0.000238,-0.0002,0.0
0.485,FLIGHT,1.0173,1.5294,0.2152,0.3063,0.2098,0.2991,0.0018,-0.1926,-0.0021,0.0248,1.0209,-0.0306,0.0438,0.000237,-0.0002,0.0
0.49,FLIGHT,1.0183,1.5309,0.2092,0.2984,0.204,0.2913,0.0018,-0.1924,-0.0021,0.0242,1.0195,-0.0311,0.043,0.000236,-0.0002,0.0
0.495,FLIGHT,1.0193,1.5323,0.2034,0.2906,0.1983,0.2838,0.0018,-0.1923,-0.0022,0.0236,1.0181,-0.0316,0.0421,0.000234,-0.0002,0.0
0.5,FLIGHT,1.0203,1.5337,0.1977,0.2831,0.1927,0.2764,0.0017,-0.1922,-0.0022,0.023,1.0167,-0.032,0.0413,0.000234,-0.0002,0.0
0.505,FLIGHT,1.0212,1.5351,0.1922,0.2757,0.1872,0.2692,0.0017,-0.1921,-0.0022,0.0224,1.0153,-0.0324,0.0406,0.000233,-0.0002,0.0
0.51,FLIGHT,1.0221,1.5364,0.1867,0.2685,0.1819,0.2622,0.0017,-0.192,-0.0023,0.0219,1.0138,-0.0328,0.0398,0.000232,-0.0002,0.0
0.515,FLIGHT,1.023,1.5377,0.1814,0.2615,0.1767,0.2553,0.0017,-0.1919,-0.0023,0.0213,1.0124,-0.0333,0.0391,0.000231,-0.0002,0.0
0.52,FLIGHT,1.0239,1.539,0.1762,0.2547,0.1716,0.2486,0.0017,-0.1918,-0.0023,0.0207,1.0109,-0.0337,0.0383,0.00023,-0.0002,0.0
0.525,FLIGHT,1.0248,1.5402,0.1712,0.248,0.1667,0.2421,0.0017,-0.1917,-0.0024,0.0202,1.0094,-0.0341,0.0376,0.000229,-0.0002,0.0
0.53,FLIGHT,1.0256,1.5414,0.1662,0.2415,0.1618,0.2357,0.0017,-0.1916,-0.0024,0.0197,1.0079,-0.0344,0.037,0.000228,-0.0002,0.0
0.535,FLIGHT,1.0264,1.5425,0.1614,0.2351,0.1571,0.2295,0.0017,-0.1915,-0.0024,0.0192,1.0064,-0.0348,0.0363,0.000227,-0.0002,0.0
0.54,FLIGHT,1.0271,1.5437,0.1567,0.2289,0.1525,0.2235,0.0017,-0.1914,-0.0025,0.0187,1.0049,-0.0352,0.0357,0.000226,-0.0002,0.0
0.545,FLIGHT,1.0279,1.5448,0.1521,0.2229,0.148,0.2176,0.0016,-0.1913,-0.0025,0.0182,1.0034,-0.0355,0.035,0.000226,-0.0002,0.0
0.55,FLIGHT,1.0286,1.5458,0.1476,0.217,0.1436,0.2118,0.0016,-0.1912,-0.0025,0.0177,1.0019,-0.0359,0.0344,0.000225,-0.0002,0.0
0.555,FLIGHT,1.0293,1.5469,0.1432,0.2113,0.1393,0.2062,0.0016,-0.1911,-0.0026,0.0173,1.0003,-0.0362,0.0338,0.000224,-0.0001,0.0
0.56,STANCE,1.0305,1.5485,0.2283,0.323,0.536,0.7172,0.0016,-0.191,-0.0021,0.0264,0.9989,-0.0762,-0.2701,-0.000154,-0.3118,0.0625
0.565,STANCE,1.0339,1.5531,0.5359,0.7364,0.3197,1.1217,0.0016,-0.1906,-0.0021,0.0604,0.9982,-0.4332,-0.9711,-0.002275,-0.3333,0.0689
0.57,STANCE,1.0333,1.5589,0.0622,1.0134,-0.2675,1.0031,0.0007,-0.1902,-0.1311,0.0829,0.9983,-0.5825,-1.628,-0.003099,-0.0687,0.0168
0.575,STANCE,1.0325,1.5621,-0.073,0.7199,-0.0171,0.2924,0.0001,-0.1899,-0.1151,0.0593,0.9984,-0.8976,-1.986,-0.003266,-0.0118,0.0056
0.58,STANCE,1.0329,1.5625,0.0431,0.27,0.1546,-0.0701,0.0001,-0.1899,-0.0298,0.0222,0.9985,-1.2947,-2.1435,-0.003252,0.018,0.0033
0.585,STANCE,1.0338,1.5616,0.1208,-0.0517,0.0665,-0.4496,0.0004,-0.1899,0.0302,-0.0042,0.9985,-1.5979,-2.1894,-0.003066,0.0762,0.0031
0.59,STANCE,1.034,1.5594,0.0722,-0.3261,0.0445,-0.4137,0.0007,-0.1901,0.0597,-0.0266,0.9985,-1.7273,-2.0816,-0.002637,0.0924,0.0026
0.595,STANCE,1.0337,1.5567,-0.0367,-0.4738,-0.1739,-0.6099,0.0011,-0.1903,0.0599,-0.0386,0.9985,-1.6813,-1.866,-0.002049,0.1374,0.002
0.6,STANCE,1.0328,1.5539,-0.1252,-0.5136,-0.1205,-0.4796,0.0013,-0.1906,0.0487,-0.0418,0.9986,-1.4905,-1.5571,-0.001601,0.0324,0.0016
0.605,STANCE,1.0322,1.5514,-0.1257,-0.5145,-0.1468,-0.5474,0.0015,-0.1908,0.0489,-0.0418,0.9988,-1.2078,-1.1602,-0.001522,0.0105,0.0015
0.61,STANCE,1.0308,1.5479,-0.2368,-0.6418,-0.3431,-0.7353,0.0017,-0.1911,0.0457,-0.0521,0.9989,-0.7902,-0.6553,-0.001343,0.0431,0.0013
0.615,STANCE,1.0289,1.5443,-0.3371,-0.6913,-0.4315,-0.7202,0.0019,-0.1914,0.0336,-0.0562,0.9991,-0.3474,-0.1911,-0.001121,0.0526,0.0011
0.62,STANCE,1.0267,1.5411,-0.403,-0.6623,-0.4326,-0.5963,0.0019,-0.1916,0.0168,-0.0539,0.9993,0.0261,0.1561,-0.000871,0.0495,0.0009
0.625,STANCE,1.0248,1.5386,-0.3868,-0.5353,-0.3201,-0.3674,0.0019,-0.1918,0.0018,-0.0436,0.9996,0.2047,0.2888,-0.000638,0.0392,0.0006
0.63,FLIGHT,1.0233,1.5375,-0.3367,-0.2991,-0.3877,-0.0495,0.0018,-0.1919,-0.0222,-0.0246,1.0,-0.3931,0.3241,-0.000448,0.0496,0.0004
0.635,FLIGHT,1.0208,1.538,-0.4533,-0.0154,-0.5869,0.2303,0.0012,-0.1919,-0.0848,-0.0018,1.0005,-0.3295,0.267,-0.000134,0.0742,0.0001
0.64,FLIGHT,1.0175,1.5397,-0.5982,0.2306,-0.7151,0.4213,0.0004,-0.1917,-0.1473,0.0185,1.001,-0.2527,0.1999,0.00023,0.06,0.0
0.645,FLIGHT,1.0138,1.5421,-0.7045,0.4055,-0.7764,0.5281,-0.0007,-0.1915,-0.192,0.0338,1.0015,-0.183,0.1396,0.000464,0.0349,0.0
0.65,FLIGHT,1.0098,1.5448,-0.7587,0.507,-0.785,0.5682,-0.0018,-0.1913,-0.2163,0.0435,1.0021,-0.127,0.0914,0.000592,0.0173,0.0
0.655,FLIGHT,1.006,1.5477,-0.7665,0.5475,-0.7558,0.5613,-0.003,-0.1911,-0.2229,0.0483,1.0026,-0.0854,0.0557,0.000647,0.0055,0.0
0.66,FLIGHT,1.0023,1.5504,-0.7391,0.5435,-0.7023,0.5248,-0.004,-0.1908,-0.2166,0.0491,1.0031,-0.0563,0.031,0.000654,-0.0021,0.0004
0.665,FLIGHT,0.999,1.5529,-0.6881,0.5105,-0.6351,0.4719,-0.005,-0.1906,-0.2019,0.0472,1.0036,-0.037,0.0148,0.000631,-0.0065,0.0013
0.67,FLIGHT,0.996,1.5551,-0.6235,0.461,-0.562,0.4122,-0.0059,-0.1904,-0.1824,0.0435,1.004,-0.0251,0.0051,0.000592,-0.0089,0.0018
0.675,FLIGHT,0.9934,1.557,-0.5527,0.4042,-0.4883,0.3522,-0.0067,-0.1902,-0.1608,0.0389,1.0044,-0.0184,-0.0001,0.000545,-0.0098,0.002
0.68,FLIGHT,0.9911,1.5586,-0.4811,0.3464,-0.4176,0.2956,-0.0073,-0.19,-0.139,0.0339,1.0048,-0.0154,-0.0023,0.000495,-0.0098,0.002
0.685,FLIGHT,0.9892,1.56,-0.4119,0.2917,-0.3518,0.2448,-0.0079,-0.1899,-0.1182,0.0289,1.0051,-0.0146,-0.0024,0.000448,-0.0092,0.0018
0.69,FLIGHT,0.9876,1.5611,-0.3474,0.2422,-0.292,0.2006,-0.0083,-0.1898,-0.0991,0.0243,1.0054,-0.0154,-0.0014,0.000404,-0.0083,0.0017
0.695,FLIGHT,0.9862,1.562,-0.2886,0.1989,-0.2386,0.1632,-0.0087,-0.1897,-0.0819,0.0202,1.0057,-0.017,0.0004,0.000365,-0.0072,0.0014
0.7,FLIGHT,0.9852,1.5627,-0.2358,0.1622,-0.1914,0.1323,-0.009,-0.1896,-0.0669,0.0166,1.0059,-0.0191,0.0024,0.000332,-0.0062,0.0012
0.705,FLIGHT,0.9843,1.5633,-0.1893,0.1318,-0.1502,0.1073,-0.0092,-0.1896,-0.0539,0.0135,1.0062,-0.0214,0.0046,0.000303,-0.0052,0.001
0.71,FLIGHT,0.9837,1.5638,-0.1485,0.1072,-0.1144,0.0875,-0.0094,-0.1895,-0.0428,0.011,1.0064,-0.0238,0.0067,0.00028,-0.0043,0.0009
0.715,FLIGHT,0.9832,1.5642,-0.1131,0.0877,-0.0837,0.0722,-0.0096,-0.1895,-0.0334,0.0089,1.0065,-0.026,0.0086,0.000261,-0.0035,0.0007
0.72,FLIGHT,0.9828,1.5646,-0.0826,0.0725,-0.0573,0.0607,-0.0097,-0.1895,-0.0255,0.0073,1.0067,-0.0281,0.0104,0.000245,-0.0028,0.0006
0.725,FLIGHT,0.9826,1.5648,-0.0564,0.0611,-0.0348,0.0524,-0.0098,-0.1894,-0.019,0.006,1.0068,-0.03,0.0119,0.000233,-0.0022,0.0004
0.73,FLIGHT,0.9825,1.5651,-0.0341,0.0528,-0.0158,0.0465,-0.0098,-0.1894,-0.0136,0.0051,1.0069,-0.0318,0.0133,0.000223,-0.0017,0.0003
0.735,FLIGHT,0.9824,1.5653,-0.0152,0.0469,0.0004,0.0427,-0.0099,-0.1894,-0.0093,0.0044,1.007,-0.0333,0.0145,0.000216,-0.0013,0.0003
0.74,FLIGHT,0.9825,1.5655,0.0008,0.0431,0.0139,0.0405,-0.0099,-0.1894,-0.0057,0.0039,1.0071,-0.0347,0.0155,0.00021,-0.0009,0.0002
