t,phase,hip_pos,knee_pos,hip_vel_est,knee_vel_est,hip_vel_real,knee_vel_real,foot_x,foot_z,foot_vx,foot_vz,foot_z_world,tau_hip,tau_knee,foot_compression,foot_spring_vel,Fn_sensor
0.005,FLIGHT,1.0453,0.9016,-0.3383,0.2963,-1.2631,1.2717,0.1064,-0.2095,-0.1187,-0.0429,1.0752,-2.9812,3.4715,4.1e-05,0.0147,0.0
0.01,FLIGHT,1.0342,0.9133,-1.7154,1.8007,-3.0895,3.3233,0.1022,-0.2109,-0.6532,-0.2107,1.0757,-2.3489,3.053,0.00013,0.0198,0.0
0.015,FLIGHT,1.0155,0.9336,-3.1453,3.4,-4.2675,4.6698,0.0949,-0.2131,-1.2226,-0.3439,1.0765,-1.562,2.5238,0.000229,0.019,0.0
0.02,FLIGHT,0.9926,0.9588,-4.1431,4.5515,-4.7988,5.334,0.0859,-0.2154,-1.6339,-0.381,1.0775,-0.8869,2.0653,0.000313,0.0144,0.0
0.025,FLIGHT,0.9684,0.9861,-4.6214,5.1598,-4.8372,5.4819,0.0762,-0.2174,-1.8456,-0.3374,1.0786,-0.4002,1.7326,0.00037,0.0085,0.0
0.03,FLIGHT,0.9448,1.0131,-4.6692,5.317,-4.5598,5.2977,0.0667,-0.2189,-1.8867,-0.2522,1.0796,-0.0894,1.5201,0.000399,0.003,0.0
0.035,FLIGHT,0.9231,1.0387,-4.424,5.1657,-4.1126,4.9331,0.0577,-0.2199,-1.8091,-0.1583,1.0805,0.088,1.401,0.000402,-0.0013,0.0003
0.04,FLIGHT,0.9038,1.0623,-4.0115,4.8367,-3.5977,4.4943,0.0497,-0.2204,-1.6626,-0.0749,1.0814,0.1761,1.3456,0.000388,-0.0043,0.0009
0.045,FLIGHT,0.8871,1.0837,-3.5258,4.4279,-3.0784,4.0473,0.0426,-0.2205,-1.4854,-0.0092,1.0821,0.2102,1.3296,0.000362,-0.0059,0.0012
0.05,FLIGHT,0.873,1.1028,-3.028,4.0033,-2.5888,3.6284,0.0364,-0.2204,-1.3028,0.0384,1.0826,0.2145,1.3355,0.00033,-0.0065,0.0013
0.055,FLIGHT,0.8611,1.12,-2.5532,3.5996,-2.1445,3.2539,0.0311,-0.2201,-1.1293,0.0708,1.0831,0.2045,1.3522,0.000297,-0.0064,0.0013
0.06,FLIGHT,0.8514,1.1355,-2.1187,3.2349,-1.7499,2.9282,0.0265,-0.2197,-0.9718,0.0916,1.0834,0.189,1.3729,0.000267,-0.0058,0.0012
0.065,FLIGHT,0.8436,1.1494,-1.7303,2.9154,-1.4034,2.6497,0.0226,-0.2193,-0.8326,0.1039,1.0836,0.1726,1.3941,0.00024,-0.0049,0.001
0.07,FLIGHT,0.8373,1.162,-1.3878,2.6406,-1.1008,2.4136,0.0193,-0.2188,-0.7116,0.1105,1.0837,0.1572,1.4141,0.000218,-0.0039,0.0008
0.075,FLIGHT,0.8325,1.1736,-1.088,2.4069,-0.8372,2.2145,0.0165,-0.2182,-0.6072,0.1133,1.0838,0.1437,1.4324,0.000201,-0.0029,0.0006
0.08,FLIGHT,0.8289,1.1842,-0.8263,2.2092,-0.6077,2.0467,0.0141,-0.2177,-0.5175,0.1137,1.0838,0.132,1.4488,0.000189,-0.0019,0.0004
0.085,FLIGHT,0.8264,1.1941,-0.5982,2.0423,-0.4077,1.9054,0.012,-0.2172,-0.4406,0.1125,1.0837,0.1219,1.4635,0.000182,-0.0011,0.0002
0.09,FLIGHT,0.8248,1.2033,-0.3995,1.9017,-0.2335,1.7862,0.0103,-0.2166,-0.3746,0.1105,1.0835,0.1131,1.4767,0.000178,-0.0003,0.0001
0.095,FLIGHT,0.824,1.212,-0.2263,1.7831,-0.0817,1.6857,0.0088,-0.2161,-0.318,0.108,1.0833,0.1053,1.4886,0.000178,0.0003,0.0
0.1,FLIGHT,0.8239,1.2202,-0.0755,1.683,0.0503,1.6007,0.0075,-0.2156,-0.2694,0.1053,1.0831,0.0983,1.4995,0.000181,0.0008,0.0
0.105,FLIGHT,0.8245,1.228,0.0556,1.5984,0.1651,1.5287,0.0065,-0.2151,-0.2277,0.1027,1.0828,0.092,1.5095,0.000185,0.0011,0.0
0.11,FLIGHT,0.8255,1.2355,0.1696,1.5267,0.2646,1.4677,0.0056,-0.2146,-0.1919,0.1001,1.0825,0.0862,1.5187,0.000192,0.0014,0.0
0.115,FLIGHT,0.8271,1.2427,0.2684,1.4659,0.3506,1.4157,0.0048,-0.2141,-0.1611,0.0978,1.0821,0.0809,1.5273,0.000199,0.0016,0.0
0.12,FLIGHT,0.829,1.2497,0.3537,1.4141,0.4246,1.3712,0.0042,-0.2137,-0.1348,0.0956,1.0817,0.0759,1.5353,0.000207,0.0017,0.0
0.125,FLIGHT,0.8313,1.2564,0.4272,1.3698,0.4881,1.3331,0.0037,-0.2132,-0.1123,0.0937,1.0814,0.0712,1.5427,0.000216,0.0017,0.0
0.13,FLIGHT,0.8339,1.263,0.4902,1.3317,0.5422,1.3001,0.0033,-0.2127,-0.0931,0.0919,1.0809,0.0668,1.5497,0.000225,0.0017,0.0
0.135,FLIGHT,0.8367,1.2694,0.5439,1.2988,0.5881,1.2713,0.0029,-0.2123,-0.0767,0.0904,1.0805,0.0627,1.5563,0.000233,0.0017,0.0
0.14,FLIGHT,0.8398,1.2757,0.5893,1.2701,0.6265,1.246,0.0026,-0.2119,-0.0628,0.089,1.0801,0.0588,1.5626,0.000242,0.0016,0.0
0.145,FLIGHT,0.843,1.2819,0.6274,1.2448,0.6585,1.2235,0.0024,-0.2114,-0.051,0.0877,1.0796,0.0552,1.5685,0.00025,0.0016,0.0
0.15,FLIGHT,0.8463,1.288,0.6591,1.2223,0.6848,1.2032,0.0022,-0.211,-0.0411,0.0866,1.0791,0.0517,1.5741,0.000257,0.0015,0.0
0.155,FLIGHT,0.8498,1.2939,0.685,1.202,0.7059,1.1846,0.0021,-0.2106,-0.0327,0.0856,1.0787,0.0485,1.5794,0.000264,0.0013,0.0
0.16,FLIGHT,0.8534,1.2998,0.706,1.1834,0.7226,1.1675,0.002,-0.2102,-0.0257,0.0847,1.0782,0.0454,1.5845,0.000271,0.0012,0.0
0.165,FLIGHT,0.857,1.3056,0.7224,1.1662,0.7354,1.1513,0.0019,-0.2097,-0.0198,0.0838,1.0777,0.0425,1.5894,0.000277,0.0011,0.0
0.17,FLIGHT,0.8607,1.3113,0.735,1.1501,0.7447,1.1359,0.0018,-0.2093,-0.0149,0.083,1.0772,0.0398,1.5941,0.000282,0.001,0.0
0.175,FLIGHT,0.8645,1.317,0.7442,1.1347,0.7509,1.1211,0.0018,-0.2089,-0.0109,0.0822,1.0767,0.0372,1.5986,0.000286,0.0009,0.0
0.18,FLIGHT,0.8682,1.3225,0.7503,1.1198,0.7545,1.1067,0.0017,-0.2085,-0.0076,0.0814,1.0762,0.0347,1.6029,0.00029,0.0007,0.0
0.185,FLIGHT,0.872,1.328,0.7538,1.1053,0.7558,1.0924,0.0017,-0.2081,-0.0049,0.0806,1.0756,0.0323,1.607,0.000294,0.0006,0.0
0.19,FLIGHT,0.8758,1.3335,0.7549,1.091,0.755,1.0783,0.0017,-0.2077,-0.0027,0.0799,1.0751,0.0301,1.611,0.000297,0.0005,0.0
0.195,FLIGHT,0.8796,1.3388,0.7541,1.0769,0.7525,1.0642,0.0017,-0.2073,-0.001,0.0791,1.0746,0.0279,1.6149,0.000299,0.0004,0.0
0.2,FLIGHT,0.8833,1.3441,0.7515,1.0628,0.7485,1.0501,0.0017,-0.2069,0.0003,0.0783,1.074,0.0258,1.6186,0.000301,0.0004,0.0
0.205,FLIGHT,0.8871,1.3493,0.7474,1.0486,0.7431,1.0359,0.0017,-0.2065,0.0014,0.0775,1.0734,0.0239,1.6222,0.000303,0.0003,0.0
0.21,FLIGHT,0.8908,1.3545,0.7419,1.0344,0.7365,1.0216,0.0017,-0.2062,0.0021,0.0767,1.0729,0.022,1.6257,0.000304,0.0002,0.0
0.215,FLIGHT,0.8944,1.3595,0.7354,1.02,0.729,1.0071,0.0017,-0.2058,0.0027,0.0759,1.0723,0.0202,1.6291,0.000305,0.0001,0.0
0.22,FLIGHT,0.898,1.3645,0.7278,1.0055,0.7206,0.9925,0.0018,-0.2054,0.0031,0.075,1.0717,0.0184,1.6324,0.000305,0.0001,0.0
0.225,FLIGHT,0.9016,1.3695,0.7194,0.9909,0.7116,0.9777,0.0018,-0.2051,0.0033,0.0741,1.0711,0.0168,1.6356,0.000306,0.0,0.0
0.23,FLIGHT,0.9052,1.3743,0.7103,0.9761,0.7019,0.9627,0.0018,-0.2047,0.0035,0.0732,1.0705,0.0151,1.6387,0.000306,-0.0,0.0
0.235,FLIGHT,0.9086,1.3791,0.7006,0.9611,0.6917,0.9476,0.0018,-0.2043,0.0035,0.0723,1.0699,0.0136,1.6418,0.000306,-0.0001,0.0
0.24,FLIGHT,0.9121,1.3838,0.6905,0.946,0.6812,0.9324,0.0018,-0.204,0.0035,0.0713,1.0693,0.0121,1.6447,0.000305,-0.0001,0.0
0.245,FLIGHT,0.9155,1.3884,0.6799,0.9308,0.6702,0.9171,0.0019,-0.2036,0.0034,0.0704,1.0687,0.0106,1.6476,0.000305,-0.0001,0.0
0.25,FLIGHT,0.9188,1.393,0.6689,0.9154,0.659,0.9016,0.0019,-0.2033,0.0032,0.0694,1.068,0.0092,1.6504,0.000304,-0.0002,0.0
0.255,FLIGHT,0.922,1.3974,0.6578,0.9,0.6476,0.8861,0.0019,-0.2029,0.003,0.0684,1.0674,0.0078,1.6531,0.000303,-0.0002,0.0
0.26,FLIGHT,0.9253,1.4018,0.6463,0.8844,0.6361,0.8705,0.0019,-0.2026,0.0028,0.0674,1.0667,0.0065,1.6557,0.000302,-0.0002,0.0
0.265,FLIGHT,0.9284,1.4061,0.6348,0.8688,0.6244,0.8548,0.0019,-0.2023,0.0026,0.0663,1.066,0.0052,1.6583,0.000301,-0.0002,0.0
0.27,FLIGHT,0.9315,1.4104,0.6231,0.8532,0.6126,0.8392,0.0019,-0.202,0.0024,0.0653,1.0653,0.0039,1.6608,0.0003,-0.0002,0.0
0.275,FLIGHT,0.9345,1.4145,0.6114,0.8375,0.6008,0.8235,0.0019,-0.2016,0.0022,0.0642,1.0646,0.0027,1.6632,0.000298,-0.0003,0.0001
0.28,FLIGHT,0.9375,1.4186,0.5996,0.8219,0.589,0.8078,0.0019,-0.2013,0.0019,0.0632,1.0639,0.0015,1.6656,0.000297,-0.0003,0.0001
0.285,FLIGHT,0.9404,1.4226,0.5878,0.8062,0.5772,0.7922,0.002,-0.201,0.0017,0.0621,1.0631,0.0004,1.6679,0.000296,-0.0003,0.0001
0.29,FLIGHT,0.9433,1.4265,0.576,0.7906,0.5655,0.7767,0.002,-0.2007,0.0015,0.061,1.0624,-0.0008,1.6702,0.000294,-0.0003,0.0001
0.295,FLIGHT,0.9461,1.4304,0.5643,0.7751,0.5538,0.7612,0.002,-0.2004,0.0013,0.0599,1.0616,-0.0019,1.6724,0.000293,-0.0003,0.0001
0.3,FLIGHT,0.9488,1.4341,0.5526,0.7596,0.5422,0.7458,0.002,-0.2001,0.0011,0.0589,1.0608,-0.003,1.6746,0.000291,-0.0003,0.0001
0.305,FLIGHT,0.9515,1.4378,0.541,0.7442,0.5306,0.7305,0.002,-0.1998,0.0009,0.0578,1.06,-0.004,1.6767,0.00029,-0.0003,0.0001
0.31,FLIGHT,0.9541,1.4414,0.5295,0.7289,0.5192,0.7153,0.002,-0.1996,0.0007,0.0567,1.0592,-0.0051,1.6787,0.000288,-0.0003,0.0001
0.315,FLIGHT,0.9567,1.445,0.5181,0.7138,0.5079,0.7002,0.002,-0.1993,0.0005,0.0556,1.0584,-0.0061,1.6807,0.000286,-0.0003,0.0001
0.32,FLIGHT,0.9592,1.4484,0.5068,0.6987,0.4967,0.6853,0.002,-0.199,0.0003,0.0545,1.0575,-0.0071,1.6826,0.000285,-0.0003,0.0001
0.325,FLIGHT,0.9617,1.4518,0.4956,0.6839,0.4857,0.6706,0.002,-0.1987,0.0001,0.0535,1.0567,-0.008,1.6845,0.000283,-0.0003,0.0001
0.33,FLIGHT,0.9641,1.4552,0.4846,0.6691,0.4748,0.656,0.002,-0.1985,-0.0,0.0524,1.0558,-0.009,1.6864,0.000281,-0.0003,0.0001
0.335,FLIGHT,0.9664,1.4584,0.4737,0.6546,0.464,0.6416,0.002,-0.1982,-0.0001,0.0513,1.0549,-0.0099,1.6882,0.00028,-0.0003,0.0001
0.34,FLIGHT,0.9687,1.4616,0.463,0.6402,0.4534,0.6274,0.002,-0.198,-0.0003,0.0503,1.054,-0.0108,1.6899,0.000278,-0.0003,0.0001
0.345,FLIGHT,0.9709,1.4647,0.4524,0.626,0.4429,0.6133,0.002,-0.1977,-0.0004,0.0493,1.0531,-0.0117,1.6916,0.000277,-0.0003,0.0001
0.35,FLIGHT,0.9731,1.4677,0.4419,0.6119,0.4327,0.5995,0.002,-0.1975,-0.0005,0.0482,1.0521,-0.0126,1.6933,0.000275,-0.0003,0.0001
0.355,FLIGHT,0.9753,1.4707,0.4317,0.5981,0.4225,0.5858,0.002,-0.1973,-0.0006,0.0472,1.0512,-0.0134,1.6949,0.000273,-0.0003,0.0001
0.36,FLIGHT,0.9773,1.4736,0.4215,0.5845,0.4126,0.5724,0.002,-0.197,-0.0007,0.0462,1.0502,-0.0143,1.6965,0.000272,-0.0003,0.0001
0.365,FLIGHT,0.9794,1.4764,0.4116,0.5711,0.4028,0.5592,0.002,-0.1968,-0.0008,0.0452,1.0492,-0.0151,1.6981,0.00027,-0.0003,0.0001
0.37,FLIGHT,0.9814,1.4792,0.4018,0.5579,0.3931,0.5462,0.002,-0.1966,-0.0009,0.0442,1.0482,-0.0159,1.6996,0.000269,-0.0003,0.0001
0.375,FLIGHT,0.9833,1.4818,0.3922,0.5449,0.3836,0.5334,0.002,-0.1964,-0.001,0.0432,1.0472,-0.0167,1.701,0.000267,-0.0003,0.0001
0.38,FLIGHT,0.9852,1.4845,0.3827,0.5322,0.3743,0.5208,0.002,-0.1962,-0.0011,0.0423,1.0462,-0.0174,1.7025,0.000265,-0.0003,0.0001
0.385,FLIGHT,0.9871,1.4871,0.3734,0.5196,0.3652,0.5085,0.0019,-0.196,-0.0012,0.0413,1.0451,-0.0182,1.7039,0.000264,-0.0003,0.0001
0.39,FLIGHT,0.9889,1.4896,0.3643,0.5073,0.3562,0.4964,0.0019,-0.1958,-0.0012,0.0404,1.044,-0.0189,1.7052,0.000262,-0.0003,0.0001
0.395,FLIGHT,0.9906,1.492,0.3554,0.4952,0.3474,0.4845,0.0019,-0.1956,-0.0013,0.0395,1.0429,-0.0196,1.7065,0.000261,-0.0003,0.0001
0.4,FLIGHT,0.9923,1.4944,0.3466,0.4834,0.3388,0.4728,0.0019,-0.1954,-0.0014,0.0386,1.0418,-0.0203,1.7078,0.000259,-0.0003,0.0001
0.405,FLIGHT,0.994,1.4968,0.338,0.4717,0.3303,0.4614,0.0019,-0.1952,-0.0014,0.0377,1.0407,-0.021,1.7091,0.000258,-0.0003,0.0001
0.41,FLIGHT,0.9956,1.499,0.3295,0.4603,0.322,0.4502,0.0019,-0.195,-0.0015,0.0368,1.0396,-0.0217,1.7103,0.000257,-0.0003,0.0001
0.415,FLIGHT,0.9972,1.5013,0.3212,0.4491,0.3139,0.4392,0.0019,-0.1948,-0.0015,0.036,1.0384,-0.0223,1.7115,0.000255,-0.0003,0.0001
0.42,FLIGHT,0.9988,1.5034,0.3131,0.4381,0.3059,0.4284,0.0019,-0.1947,-0.0016,0.0351,1.0372,-0.023,1.7126,0.000254,-0.0003,0.0001
0.425,FLIGHT,1.0003,1.5055,0.3051,0.4274,0.2981,0.4178,0.0019,-0.1945,-0.0016,0.0343,1.0361,-0.0236,1.7138,0.000252,-0.0003,0.0001
0.43,FLIGHT,1.0018,1.5076,0.2973,0.4169,0.2904,0.4075,0.0019,-0.1943,-0.0017,0.0335,1.0349,-0.0242,1.7149,0.000251,-0.0003,0.0001
0.435,FLIGHT,1.0032,1.5096,0.2897,0.4065,0.2829,0.3974,0.0019,-0.1942,-0.0017,0.0327,1.0336,-0.0248,1.7159,0.00025,-0.0003,0.0001
0.44,FLIGHT,1.0046,1.5116,0.2822,0.3965,0.2755,0.3875,0.0019,-0.194,-0.0018,0.0319,1.0324,-0.0254,1.717,0.000248,-0.0003,0.0001
0.445,FLIGHT,1.006,1.5135,0.2748,0.3866,0.2683,0.3778,0.0019,-0.1939,-0.0018,0.0311,1.0312,-0.026,1.718,0.000247,-0.0003,0.0001
0.45,FLIGHT,1.0073,1.5154,0.2677,0.3769,0.2613,0.3684,0.0018,-0.1937,-0.0018,0.0304,1.0299,-0.0266,1.719,0.000246,-0.0002,0.0
0.455,FLIGHT,1.0086,1.5172,0.2606,0.3675,0.2544,0.3591,0.0018,-0.1936,-0.0019,0.0297,1.0286,-0.0271,1.7199,0.000245,-0.0002,0.0
0.46,FLIGHT,1.0098,1.5189,0.2537,0.3582,0.2476,0.3501,0.0018,-0.1934,-0.0019,0.0289,1.0273,-0.0277,1.7209,0.000244,-0.0002,0.0
0.465,FLIGHT,1.011,1.5207,0.247,0.3492,0.241,0.3412,0.0018,-0.1933,-0.002,0.0282,1.026,-0.0282,1.7218,0.000242,-0.0002,0.0
0.47,FLIGHT,1.0122,1.5224,0.2404,0.3404,0.2346,0.3326,0.0018,-0.1931,-0.002,0.0275,1.0247,-0.0287,1.7227,0.000241,-0.0002,0.0
0.475,FLIGHT,1.0134,1.524,0.234,0.3317,0.2282,0.3241,0.0018,-0.193,-0.002,0.0269,1.0233,-0.0292,1.7236,0.00024,-0.0002,0.0
0.48,FLIGHT,1.0145,1.5256,0.2277,0.3233,0.2221,0.3158,0.0018,-0.1929,-0.0021,0.0262,1.022,-0.0297,1.7244,0.000239,-0.0002,0.0
0.485,FLIGHT,1.0156,1.5272,0.2215,0.3151,0.216,0.3078,0.0018,-0.1927,-0.0021,0.0255,1.0206,-0.0302,1.7252,0.000238,-0.0002,0.0
0.49,FLIGHT,1.0167,1.5287,0.2154,0.307,0.2101,0.2999,0.0018,-0.1926,-0.0021,0.0249,1.0192,-0.0306,1.726,0.000237,-0.0002,0.0
0.495,FLIGHT,1.0177,1.5302,0.2095,0.2992,0.2043,0.2922,0.0018,-0.1925,-0.0022,0.0243,1.0179,-0.0311,1.7268,0.000236,-0.0002,0.0
0.5,FLIGHT,1.0187,1.5316,0.2038,0.2915,0.1987,0.2847,0.0017,-0.1924,-0.0022,0.0237,1.0164,-0.0315,1.7276,0.000235,-0.0002,0.0
0.505,FLIGHT,1.0197,1.533,0.1981,0.284,0.1931,0.2774,0.0017,-0.1923,-0.0022,0.0231,1.015,-0.032,1.7283,0.000234,-0.0002,0.0
0.51,FLIGHT,1.0207,1.5344,0.1926,0.2767,0.1877,0.2702,0.0017,-0.1922,-0.0023,0.0225,1.0136,-0.0324,1.729,0.000233,-0.0002,0.0
0.515,FLIGHT,1.0216,1.5357,0.1872,0.2696,0.1824,0.2632,0.0017,-0.1921,-0.0023,0.0219,1.0121,-0.0328,1.7297,0.000232,-0.0002,0.0
0.52,FLIGHT,1.0225,1.537,0.182,0.2626,0.1773,0.2564,0.0017,-0.1919,-0.0023,0.0214,1.0107,-0.0332,1.7304,0.000231,-0.0002,0.0
0.525,FLIGHT,1.0233,1.5383,0.1768,0.2558,0.1722,0.2498,0.0017,-0.1918,-0.0024,0.0208,1.0092,-0.0336,1.7311,0.00023,-0.0002,0.0
0.53,FLIGHT,1.0242,1.5395,0.1718,0.2492,0.1673,0.2433,0.0017,-0.1917,-0.0024,0.0203,1.0077,-0.034,1.7317,0.000229,-0.0002,0.0
0.535,FLIGHT,1.025,1.5407,0.1669,0.2427,0.1625,0.237,0.0017,-0.1916,-0.0024,0.0198,1.0062,-0.0344,1.7323,0.000228,-0.0002,0.0
0.54,FLIGHT,1.0258,1.5419,0.1621,0.2364,0.1578,0.2308,0.0017,-0.1916,-0.0025,0.0193,1.0047,-0.0348,1.733,0.000228,-0.0002,0.0
0.545,FLIGHT,1.0266,1.543,0.1574,0.2303,0.1532,0.2248,0.0016,-0.1915,-0.0025,0.0188,1.0032,-0.0352,1.7336,0.000227,-0.0002,0.0
0.55,FLIGHT,1.0274,1.5441,0.1528,0.2243,0.1487,0.2189,0.0016,-0.1914,-0.0025,0.0183,1.0016,-0.0355,1.7341,0.000226,-0.0002,0.0
0.555,FLIGHT,1.0281,1.5452,0.1483,0.2184,0.1444,0.2132,0.0016,-0.1913,-0.0026,0.0178,1.0001,-0.0359,1.7347,0.000225,-0.0002,0.0
0.56,STANCE,1.0294,1.5469,0.2556,0.3261,0.6125,0.4879,0.0016,-0.1911,0.0027,0.0267,0.9987,-0.0845,-0.267,-0.000302,-0.3311,0.0668
0.565,STANCE,1.033,1.5486,0.5395,0.325,0.3737,0.3113,0.0021,-0.191,0.057,0.0272,0.9979,-0.4378,-0.7893,-0.002057,-0.2037,0.0449
0.57,STANCE,1.0344,1.5495,0.3661,0.2184,0.3208,0.0075,0.0022,-0.1909,0.0389,0.0183,0.9979,-0.7406,-1.2537,-0.002564,-0.0405,0.0132
0.575,STANCE,1.0368,1.5482,0.4565,-0.1437,0.6389,-0.5641,0.0029,-0.191,0.1076,-0.0102,0.998,-1.2078,-1.5225,-0.002692,-0.0183,0.0091
0.58,STANCE,1.0408,1.5439,0.7027,-0.6585,0.9346,-1.1322,0.0042,-0.1913,0.2285,-0.0488,0.9982,-1.74,-1.5732,-0.002781,-0.0125,0.0081
0.585,STANCE,1.0458,1.5372,0.9197,-1.1409,1.0567,-1.5094,0.0062,-0.1918,0.3404,-0.0821,0.9983,-2.2023,-1.4541,-0.002766,0.0199,0.0055
0.59,STANCE,1.051,1.5292,0.9886,-1.4589,0.9756,-1.6612,0.0083,-0.1924,0.4014,-0.1012,0.9984,-2.48,-1.2319,-0.002573,0.0573,0.0051
0.595,STANCE,1.0547,1.5196,0.7964,-1.7874,0.642,-1.9218,0.0104,-0.1931,0.4142,-0.1224,0.9984,-2.4749,-0.8661,-0.002119,0.0501,0.0042
0.6,STANCE,1.0568,1.5091,0.5228,-2.0123,0.2543,-2.1795,0.0123,-0.1938,0.3964,-0.1369,0.9984,-2.2368,-0.4444,-0.001944,0.023,0.0039
0.605,STANCE,1.0575,1.4984,0.255,-2.0928,0.0464,-2.0822,0.0141,-0.1946,0.3582,-0.142,0.9985,-1.8115,-0.0299,-0.001878,0.0052,0.0038
0.61,STANCE,1.0573,1.4883,0.0534,-2.0401,-0.0996,-1.9779,0.0155,-0.1953,0.3126,-0.1381,0.9987,-1.2709,0.3357,-0.001864,0.0031,0.0037
0.615,STANCE,1.0567,1.4785,-0.077,-1.9822,-0.172,-1.972,0.0168,-0.1959,0.2797,-0.1336,0.999,-0.7022,0.6621,-0.001834,0.014,0.0037
0.62,STANCE,1.0551,1.4676,-0.235,-2.1283,-0.2335,-2.1529,0.0182,-0.1967,0.2716,-0.1434,0.9992,-0.1806,0.9915,-0.001583,0.0338,0.0032
0.625,STANCE,1.0543,1.4567,-0.1913,-2.1762,-0.1592,-2.2843,0.0196,-0.1974,0.2887,-0.1427,0.9995,0.0504,1.1522,-0.001413,0.0493,0.0028
0.63,FLIGHT,1.0526,1.4464,-0.3238,-2.0362,-0.7646,-1.4327,0.0209,-0.1981,0.2424,-0.1341,0.9998,-1.5238,2.8967,-0.001063,0.1043,0.0021
0.635,FLIGHT,1.0464,1.4427,-1.0075,-1.0859,-1.7095,-0.1045,0.0202,-0.1984,-0.0367,-0.0887,1.0006,-1.2953,2.7023,-0.000378,0.1649,0.0008
0.64,FLIGHT,1.036,1.4447,-1.7609,-0.021,-2.3738,0.8617,0.0178,-0.1985,-0.3464,-0.0327,1.0016,-0.9702,2.433,0.000451,0.1388,0.0
0.645,FLIGHT,1.0231,1.4507,-2.3346,0.8281,-2.7423,1.4563,0.0144,-0.1983,-0.5859,0.0224,1.0028,-0.6622,2.1801,0.000985,0.0782,0.0
0.65,FLIGHT,1.009,1.4588,-2.6701,1.3798,-2.8675,1.7446,0.0104,-0.1979,-0.7311,0.0701,1.0041,-0.4127,1.9768,0.001266,0.0367,0.0
0.655,FLIGHT,0.9947,1.4678,-2.7902,1.6618,-2.8155,1.8117,0.0062,-0.1974,-0.792,0.106,1.0054,-0.2288,1.8286,0.001377,0.0096,0.0
0.66,FLIGHT,0.981,1.4767,-2.7455,1.7382,-2.648,1.735,0.0023,-0.1968,-0.7896,0.1286,1.0068,-0.1024,1.7287,0.001378,-0.0075,0.0015
0.665,FLIGHT,0.9684,1.485,-2.5897,1.6759,-2.4147,1.5758,-0.0014,-0.1961,-0.7455,0.1386,1.0081,-0.021,1.6668,0.001313,-0.0176,0.0035
0.67,FLIGHT,0.957,1.4924,-2.3682,1.5313,-2.1514,1.3783,-0.0047,-0.1955,-0.6777,0.1385,1.0093,0.0276,1.6324,0.00121,-0.0229,0.0046
0.675,FLIGHT,0.9469,1.4987,-2.1152,1.3461,-1.8824,1.1717,-0.0076,-0.1949,-0.5991,0.131,1.0105,0.0537,1.6168,0.001089,-0.0249,0.005
0.68,FLIGHT,0.9381,1.5041,-1.8547,1.1495,-1.623,0.9742,-0.01,-0.1944,-0.5186,0.119,1.0117,0.0648,1.6133,0.000964,-0.0249,0.005
0.685,FLIGHT,0.9306,1.5085,-1.6017,0.9594,-1.3817,0.7957,-0.0121,-0.1939,-0.4416,0.1048,1.0128,0.0667,1.6172,0.000842,-0.0236,0.0047
0.69,FLIGHT,0.9243,1.5121,-1.3654,0.7863,-1.1629,0.6408,-0.0138,-0.1935,-0.3709,0.0899,1.0138,0.063,1.6251,0.00073,-0.0215,0.0043
0.695,FLIGHT,0.9189,1.515,-1.1503,0.6352,-0.9677,0.5103,-0.0152,-0.1931,-0.3079,0.0756,1.0148,0.0563,1.6348,0.000628,-0.019,0.0038
0.7,FLIGHT,0.9145,1.5172,-0.9579,0.5074,-0.7959,0.4032,-0.0163,-0.1929,-0.2529,0.0625,1.0157,0.0482,1.6449,0.000539,-0.0164,0.0033
0.705,FLIGHT,0.9109,1.519,-0.7882,0.4021,-0.646,0.3174,-0.0173,-0.1926,-0.2056,0.0511,1.0166,0.0397,1.6548,0.000464,-0.0139,0.0028
0.71,FLIGHT,0.908,1.5204,-0.6399,0.3175,-0.5161,0.2502,-0.018,-0.1925,-0.1655,0.0413,1.0174,0.0314,1.6639,0.000401,-0.0114,0.0023
0.715,FLIGHT,0.9058,1.5215,-0.5112,0.251,-0.4041,0.1988,-0.0186,-0.1923,-0.1317,0.0332,1.0183,0.0235,1.6721,0.000349,-0.0093,0.0019
0.72,FLIGHT,0.904,1.5224,-0.4001,0.2001,-0.308,0.1606,-0.0191,-0.1922,-0.1035,0.0265,1.0191,0.0164,1.6794,0.000307,-0.0074,0.0015
0.725,FLIGHT,0.9026,1.5232,-0.3047,0.1621,-0.2257,0.1333,-0.0194,-0.1921,-0.08,0.0213,1.0198,0.0099,1.6856,0.000275,-0.0057,0.0011
0.73,FLIGHT,0.9017,1.5238,-0.223,0.1349,-0.1555,0.1146,-0.0197,-0.192,-0.0607,0.0172,1.0206,0.0041,1.6911,0.00025,-0.0044,0.0009
0.735,FLIGHT,0.9011,1.5243,-0.1533,0.1162,-0.0957,0.1028,-0.0199,-0.192,-0.0448,0.0141,1.0213,-0.0011,1.6957,0.000231,-0.0032,0.0006
0.74,FLIGHT,0.9007,1.5248,-0.0939,0.1044,-0.045,0.0964,-0.02,-0.1919,-0.0318,0.0118,1.022,-0.0057,1.6997,0.000217,-0.0023,0.0005
0.745,FLIGHT,0.9006,1.5253,-0.0435,0.0979,-0.002,0.0941,-0.0201,-0.1919,-0.0213,0.0102,1.0227,-0.0097,1.7031,0.000207,-0.0016,0.0003
